Outer Key,Inner Key (Tuple),Value
2000,"(1, 3)","['AR', -0.8176777590694465]"
2000,"(1, 4)","['AD', 0.8348538581432988]"
2000,"(2, 0)","['AU', -0.4649921770423553]"
2000,"(2, 4)","['AD', 1.73817837783894]"
2000,"(3, 0)","['AU', -0.4219344244955624]"
2000,"(3, 1)","['AL', -1.4242825782772428]"
2000,"(3, 3)","['AR', 3.5352687125719133]"
2000,"(3, 4)","['AR', 4.303967345826021]"
2000,"(4, 0)","['AL', -1.5636627579690505]"
2000,"(4, 1)","['AU', -2.3438670208435797]"
2000,"(4, 2)","['AR', 1.686892552060453]"
2000,"(4, 3)","['AR', 2.4556027567328274]"
2250,"(0, 0)","['AL', -0.07990895808491989]"
2250,"(0, 1)","['AL', -0.6971237938015231]"
2250,"(0, 2)","['AL', -1.0930083547364164]"
2250,"(0, 3)","['AD', -0.7587415475457899]"
2250,"(0, 4)","['AD', -0.4722159382314797]"
2250,"(1, 0)","['AU', -1.2098746077955336]"
2250,"(1, 1)","['AL', -1.608625625402264]"
2250,"(1, 2)","['AL', -1.8680512931520743]"
2250,"(1, 3)","['AR', -0.8232769590402554]"
2250,"(1, 4)","['AD', 0.8387630728098193]"
2250,"(2, 0)","['AU', -0.5023459677600663]"
2250,"(2, 4)","['AD', 1.7503174878760404]"
2250,"(3, 0)","['AU', -0.4701460764878194]"
2250,"(3, 1)","['AL', -1.523236753164458]"
2250,"(3, 3)","['AR', 3.743396197748897]"
2250,"(3, 4)","['AR', 4.31295881147496]"
2250,"(4, 0)","['AL', -1.7305943580603431]"
2250,"(4, 1)","['AU', -2.43705328897628]"
2250,"(4, 2)","['AR', 1.8101433237864932]"
2250,"(4, 3)","['AR', 2.48958594366456]"
2500,"(0, 0)","['AL', -0.09651007951743813]"
2500,"(0, 1)","['AL', -0.7420665474653704]"
2500,"(0, 2)","['AL', -1.1880764238602244]"
2500,"(0, 3)","['AD', -0.7736995129713377]"
2500,"(0, 4)","['AD', -0.4690027764655329]"
2500,"(1, 0)","['AU', -1.224274590481535]"
2500,"(1, 1)","['AL', -1.6391097055946784]"
2500,"(1, 2)","['AL', -1.9608088405601587]"
2500,"(1, 3)","['AR', -0.8267294580329867]"
2500,"(1, 4)","['AD', 0.8508149890631128]"
2500,"(2, 0)","['AU', -0.5374640092012353]"
2500,"(2, 4)","['AD', 1.7596768449772693]"
2500,"(3, 0)","['AU', -0.51662062521244]"
2500,"(3, 1)","['AL', -1.607763671678409]"
2500,"(3, 3)","['AR', 3.851556369611763]"
2500,"(3, 4)","['AR', 4.32202246928671]"
2500,"(4, 0)","['AL', -1.8760774644284348]"
2500,"(4, 1)","['AU', -2.526203296574681]"
2500,"(4, 2)","['AR', 1.9197768090049376]"
2500,"(4, 3)","['AR', 2.5189852482094706]"
2750,"(0, 0)","['AL', -0.11356968457651784]"
2750,"(0, 1)","['AL', -0.781673286038931]"
2750,"(0, 2)","['AL', -1.2811213670633481]"
2750,"(0, 3)","['AD', -0.8127785350354007]"
2750,"(0, 4)","['AD', -0.4731649501885883]"
2750,"(1, 0)","['AU', -1.240430182266396]"
2750,"(1, 1)","['AL', -1.662406727404561]"
2750,"(1, 2)","['AL', -2.0512585647557118]"
2750,"(1, 3)","['AR', -0.8339733422119184]"
2750,"(1, 4)","['AD', 0.8601670464722803]"
2750,"(2, 0)","['AU', -0.5710020273779467]"
2750,"(2, 4)","['AD', 1.7718594607059184]"
2750,"(3, 0)","['AU', -0.566103982508365]"
2750,"(3, 1)","['AL', -1.6938672323902737]"
2750,"(3, 3)","['AR', 4.012327413001668]"
2750,"(3, 4)","['AR', 4.328607461410422]"
2750,"(4, 0)","['AL', -1.9827911488635266]"
2750,"(4, 1)","['AU', -2.604671511633816]"
2750,"(4, 2)","['AR', 2.0305941859833263]"
2750,"(4, 3)","['AR', 2.5509925147145833]"
3000,"(0, 0)","['AL', -0.1286804011481155]"
3000,"(0, 1)","['AL', -0.8232010606408765]"
3000,"(0, 2)","['AL', -1.3785960725624091]"
3000,"(0, 3)","['AD', -0.8436300803508984]"
3000,"(0, 4)","['AD', -0.4844648076682828]"
3000,"(1, 0)","['AU', -1.2565104603365356]"
3000,"(1, 1)","['AL', -1.6885682683725949]"
3000,"(1, 2)","['AL', -2.145471631539497]"
3000,"(1, 3)","['AR', -0.8352015084775819]"
3000,"(1, 4)","['AD', 0.8663906332669342]"
3000,"(2, 0)","['AU', -0.6069139118836858]"
3000,"(2, 4)","['AD', 1.7803876220815649]"
3000,"(3, 0)","['AU', -0.6110280604829215]"
3000,"(3, 1)","['AL', -1.77292179484107]"
3000,"(3, 3)","['AR', 4.181333235388752]"
3000,"(3, 4)","['AR', 4.335083631690343]"
3000,"(4, 0)","['AL', -2.122994795755645]"
3000,"(4, 1)","['AU', -2.688882327016195]"
3000,"(4, 2)","['AR', 2.13049527223766]"
3000,"(4, 3)","['AR', 2.582582111592809]"
3250,"(0, 0)","['AL', -0.14372824341849708]"
3250,"(0, 1)","['AL', -0.8619631019093289]"
3250,"(0, 2)","['AL', -1.4665450875220092]"
3250,"(0, 3)","['AD', -0.851982627913686]"
3250,"(0, 4)","['AD', -0.4924595634550406]"
3250,"(1, 0)","['AU', -1.2726069490442935]"
3250,"(1, 1)","['AL', -1.7200327053345195]"
3250,"(1, 2)","['AL', -2.229238068038575]"
3250,"(1, 3)","['AR', -0.8436530023599393]"
3250,"(1, 4)","['AD', 0.8773652319569576]"
3250,"(2, 0)","['AU', -0.6396441450981281]"
3250,"(2, 4)","['AD', 1.791143830099814]"
3250,"(3, 0)","['AU', -0.6635501103471377]"
3250,"(3, 1)","['AL', -1.8540873848944472]"
3250,"(3, 3)","['AR', 4.286110504958362]"
3250,"(3, 4)","['AR', 4.338008146541385]"
3250,"(4, 0)","['AL', -2.247618965505729]"
3250,"(4, 1)","['AU', -2.7850750365611674]"
3250,"(4, 2)","['AR', 2.2158959140300776]"
3250,"(4, 3)","['AR', 2.6149849917456374]"
3500,"(0, 0)","['AL', -0.1593473327469471]"
3500,"(0, 1)","['AL', -0.9078505455162132]"
3500,"(0, 2)","['AL', -1.5661703937794111]"
3500,"(0, 3)","['AD', -0.8579101815684782]"
3500,"(0, 4)","['AD', -0.4855224001186943]"
3500,"(1, 0)","['AU', -1.2889744402319316]"
3500,"(1, 1)","['AL', -1.7503175443559633]"
3500,"(1, 2)","['AL', -2.3132531235199623]"
3500,"(1, 3)","['AR', -0.8375287177379919]"
3500,"(1, 4)","['AD', 0.8881269284377197]"
3500,"(2, 0)","['AU', -0.6774268411668355]"
3500,"(2, 4)","['AD', 1.801601453856595]"
3500,"(3, 0)","['AU', -0.7087920241961224]"
3500,"(3, 1)","['AL', -1.9188154458338809]"
3500,"(3, 3)","['AR', 4.353820000776859]"
3500,"(3, 4)","['AR', 4.339981513087595]"
3500,"(4, 0)","['AL', -2.3558792742275716]"
3500,"(4, 1)","['AU', -2.887431714647464]"
3500,"(4, 2)","['AR', 2.3111079593629364]"
3500,"(4, 3)","['AR', 2.645527849318039]"
3750,"(0, 0)","['AL', -0.17707869117844388]"
3750,"(0, 1)","['AL', -0.9531011719611255]"
3750,"(0, 2)","['AL', -1.638158508314125]"
3750,"(0, 3)","['AD', -0.8896620567292727]"
3750,"(0, 4)","['AD', -0.4607016124884786]"
3750,"(1, 0)","['AU', -1.3024555876277013]"
3750,"(1, 1)","['AL', -1.780525577898339]"
3750,"(1, 2)","['AL', -2.391361477408621]"
3750,"(1, 3)","['AR', -0.8271054426322269]"
3750,"(1, 4)","['AD', 0.8982510209352803]"
3750,"(2, 0)","['AU', -0.7077700079217589]"
3750,"(2, 4)","['AD', 1.8078715852282847]"
3750,"(3, 0)","['AU', -0.7587826578400271]"
3750,"(3, 1)","['AL', -2.0092414874996725]"
3750,"(3, 3)","['AR', 4.387665485776792]"
3750,"(3, 4)","['AR', 4.3452764247274915]"
3750,"(4, 0)","['AL', -2.477967778652382]"
3750,"(4, 1)","['AU', -2.9643526782701417]"
3750,"(4, 2)","['AR', 2.3984752572464445]"
3750,"(4, 3)","['AR', 2.6774068912986744]"
4000,"(0, 0)","['AL', -0.19620543617757596]"
4000,"(0, 1)","['AL', -0.9898970604387468]"
4000,"(0, 2)","['AL', -1.7173991457908244]"
4000,"(0, 3)","['AD', -0.9302085467355365]"
4000,"(0, 4)","['AD', -0.434208711930331]"
4000,"(1, 0)","['AU', -1.3189113832255202]"
4000,"(1, 1)","['AL', -1.8093517795514613]"
4000,"(1, 2)","['AL', -2.4651576231637375]"
4000,"(1, 3)","['AR', -0.8300947594803323]"
4000,"(1, 4)","['AD', 0.9083619404668657]"
4000,"(2, 0)","['AU', -0.745348676837627]"
4000,"(2, 4)","['AD', 1.8194393680923902]"
4000,"(3, 0)","['AU', -0.7990877405847011]"
4000,"(3, 1)","['AL', -2.0873512402834673]"
4000,"(3, 3)","['AR', 4.4446476492788864]"
4000,"(3, 4)","['AR', 4.350241354760442]"
4000,"(4, 0)","['AL', -2.5732695419455656]"
4000,"(4, 1)","['AU', -3.038270817860641]"
4000,"(4, 2)","['AR', 2.4952129545393498]"
4000,"(4, 3)","['AR', 2.705227037590155]"
4250,"(0, 0)","['AL', -0.2155514405864038]"
4250,"(0, 1)","['AL', -1.0287042348291855]"
4250,"(0, 2)","['AL', -1.7923357916520108]"
4250,"(0, 3)","['AD', -0.9461178094757583]"
4250,"(0, 4)","['AD', -0.4165590723451579]"
4250,"(1, 0)","['AU', -1.3352365101122516]"
4250,"(1, 1)","['AL', -1.8427599001052448]"
4250,"(1, 2)","['AL', -2.5430159018020455]"
4250,"(1, 3)","['AR', -0.821097478903906]"
4250,"(1, 4)","['AD', 0.9141766901013972]"
4250,"(2, 0)","['AU', -0.7736575202968515]"
4250,"(2, 4)","['AD', 1.828473516986647]"
4250,"(3, 0)","['AU', -0.8432478684385014]"
4250,"(3, 1)","['AL', -2.16209088797777]"
4250,"(3, 3)","['AR', 4.519524766575263]"
4250,"(3, 4)","['AR', 4.350463864167641]"
4250,"(4, 0)","['AL', -2.6823989542865245]"
4250,"(4, 1)","['AU', -3.0923922354749287]"
4250,"(4, 2)","['AR', 2.561544381769545]"
4250,"(4, 3)","['AR', 2.732070000643954]"
4500,"(0, 0)","['AL', -0.2347306862344267]"
4500,"(0, 1)","['AL', -1.0718061532760883]"
4500,"(0, 2)","['AL', -1.8762863043963973]"
4500,"(0, 3)","['AD', -0.9837368924500902]"
4500,"(0, 4)","['AD', -0.415115271756261]"
4500,"(1, 0)","['AU', -1.3507864610776659]"
4500,"(1, 1)","['AL', -1.8765778866326968]"
4500,"(1, 2)","['AL', -2.6144624584310963]"
4500,"(1, 3)","['AR', -0.8196316385532352]"
4500,"(1, 4)","['AD', 0.9232201133105996]"
4500,"(2, 0)","['AU', -0.8061846739021281]"
4500,"(2, 4)","['AD', 1.8352910804586746]"
4500,"(3, 0)","['AU', -0.8831934306119347]"
4500,"(3, 1)","['AL', -2.2218214641372596]"
4500,"(3, 3)","['AR', 4.573867949437436]"
4500,"(3, 4)","['AR', 4.357344433940844]"
4500,"(4, 0)","['AL', -2.7910965610445286]"
4500,"(4, 1)","['AU', -3.1602179550192804]"
4500,"(4, 2)","['AR', 2.651752216095776]"
4500,"(4, 3)","['AR', 2.7627971920613676]"
4750,"(0, 0)","['AL', -0.2561592936003627]"
4750,"(0, 1)","['AL', -1.1197023176918306]"
4750,"(0, 2)","['AL', -1.9566852442544402]"
4750,"(0, 3)","['AD', -1.0001313704819608]"
4750,"(0, 4)","['AD', -0.40342764893529975]"
4750,"(1, 0)","['AU', -1.3638791463782236]"
4750,"(1, 1)","['AL', -1.908813985532758]"
4750,"(1, 2)","['AL', -2.6767224299098062]"
4750,"(1, 3)","['AR', -0.8176076469720877]"
4750,"(1, 4)","['AD', 0.9337650357288538]"
4750,"(2, 0)","['AU', -0.8406368185685642]"
4750,"(2, 4)","['AD', 1.84810470114649]"
4750,"(3, 0)","['AU', -0.9209262029658952]"
4750,"(3, 1)","['AL', -2.2988093771165325]"
4750,"(3, 3)","['AR', 4.635112212048997]"
4750,"(3, 4)","['AR', 4.364849619386813]"
4750,"(4, 0)","['AL', -2.8947205072596334]"
4750,"(4, 1)","['AU', -3.2378017517894895]"
4750,"(4, 2)","['AR', 2.7200521893118035]"
4750,"(4, 3)","['AR', 2.792651308086371]"
5000,"(0, 0)","['AL', -0.27558001660639747]"
5000,"(0, 1)","['AL', -1.1608613331867381]"
5000,"(0, 2)","['AL', -2.0408055459007035]"
5000,"(0, 3)","['AD', -1.0247528709871685]"
5000,"(0, 4)","['AD', -0.383120655809913]"
5000,"(1, 0)","['AU', -1.3780586269160762]"
5000,"(1, 1)","['AL', -1.932822876745672]"
5000,"(1, 2)","['AL', -2.754258107957375]"
5000,"(1, 3)","['AR', -0.8130817940250726]"
5000,"(1, 4)","['AD', 0.9431941083538538]"
5000,"(2, 0)","['AU', -0.8734371262962889]"
5000,"(2, 4)","['AD', 1.8578774612440645]"
5000,"(3, 0)","['AU', -0.9638066647044067]"
5000,"(3, 1)","['AL', -2.3736102516515194]"
5000,"(3, 3)","['AR', 4.725941602532879]"
5000,"(3, 4)","['AR', 4.369047659431085]"
5000,"(4, 0)","['AL', -3.0186882497527026]"
5000,"(4, 1)","['AU', -3.2968946776869577]"
5000,"(4, 2)","['AR', 2.8057587242815982]"
5000,"(4, 3)","['AR', 2.823193861684746]"
5250,"(0, 0)","['AL', -0.2959037594678375]"
5250,"(0, 1)","['AL', -1.1973769762810589]"
5250,"(0, 2)","['AL', -2.1017508786656514]"
5250,"(0, 3)","['AD', -1.026313644595771]"
5250,"(0, 4)","['AD', -0.372507805829383]"
5250,"(1, 0)","['AU', -1.3935951298951217]"
5250,"(1, 1)","['AL', -1.9646389848390524]"
5250,"(1, 2)","['AL', -2.8119699812271852]"
5250,"(1, 3)","['AR', -0.8160727841478397]"
5250,"(1, 4)","['AD', 0.9511227633127174]"
5250,"(2, 0)","['AU', -0.9021600383530624]"
5250,"(2, 4)","['AD', 1.8698484300042273]"
5250,"(3, 0)","['AU', -1.002889180760169]"
5250,"(3, 1)","['AL', -2.4542999642177374]"
5250,"(3, 3)","['AR', 4.800660361906299]"
5250,"(3, 4)","['AR', 4.37231753513449]"
5250,"(4, 0)","['AL', -3.1042440115397167]"
5250,"(4, 1)","['AU', -3.3703733818585206]"
5250,"(4, 2)","['AR', 2.883506833239578]"
5250,"(4, 3)","['AR', 2.853351179157005]"
5500,"(0, 0)","['AL', -0.31485151445172893]"
5500,"(0, 1)","['AL', -1.244496229667877]"
5500,"(0, 2)","['AL', -2.174541313986843]"
5500,"(0, 3)","['AD', -1.0545357147740084]"
5500,"(0, 4)","['AD', -0.3593722176015276]"
5500,"(1, 0)","['AU', -1.4072355835057526]"
5500,"(1, 1)","['AL', -1.998562432194108]"
5500,"(1, 2)","['AL', -2.873848851401893]"
5500,"(1, 3)","['AR', -0.8066955960033403]"
5500,"(1, 4)","['AD', 0.9596522461906921]"
5500,"(2, 0)","['AU', -0.9354361621248234]"
5500,"(2, 4)","['AD', 1.8802785726534434]"
5500,"(3, 0)","['AU', -1.0414256940203057]"
5500,"(3, 1)","['AL', -2.532153097228583]"
5500,"(3, 3)","['AR', 4.838047838299596]"
5500,"(3, 4)","['AR', 4.378977915317771]"
5500,"(4, 0)","['AL', -3.1889791468563806]"
5500,"(4, 1)","['AU', -3.4349197584989666]"
5500,"(4, 2)","['AR', 2.9643664516193664]"
5500,"(4, 3)","['AR', 2.8809150778462937]"
5750,"(0, 0)","['AL', -0.3321693251703488]"
5750,"(0, 1)","['AL', -1.2868660478747727]"
5750,"(0, 2)","['AL', -2.243885094539928]"
5750,"(0, 3)","['AD', -1.0714187158881405]"
5750,"(0, 4)","['AD', -0.33925112162756604]"
5750,"(1, 0)","['AU', -1.4216186841631837]"
5750,"(1, 1)","['AL', -2.0297522570164945]"
5750,"(1, 2)","['AL', -2.9249723825783076]"
5750,"(1, 3)","['AR', -0.802467403452925]"
5750,"(1, 4)","['AD', 0.9699612022290333]"
5750,"(2, 0)","['AU', -0.9699711061072307]"
5750,"(2, 4)","['AD', 1.883389583322854]"
5750,"(3, 0)","['AU', -1.0750185435975985]"
5750,"(3, 1)","['AL', -2.597281224457443]"
5750,"(3, 3)","['AR', 4.900841749338716]"
5750,"(3, 4)","['AR', 4.37881946469861]"
5750,"(4, 0)","['AL', -3.2661152001434988]"
5750,"(4, 1)","['AU', -3.5151198894544815]"
5750,"(4, 2)","['AR', 3.043060398310692]"
5750,"(4, 3)","['AR', 2.9111898893315153]"
6000,"(0, 0)","['AL', -0.3526338726703776]"
6000,"(0, 1)","['AL', -1.3227832275050917]"
6000,"(0, 2)","['AL', -2.310735787842822]"
6000,"(0, 3)","['AD', -1.1013191183786692]"
6000,"(0, 4)","['AD', -0.35144298907840754]"
6000,"(1, 0)","['AU', -1.4369501547313892]"
6000,"(1, 1)","['AL', -2.056377901220621]"
6000,"(1, 2)","['AL', -2.979376217082166]"
6000,"(1, 3)","['AR', -0.806146288770806]"
6000,"(1, 4)","['AD', 0.9781236007410642]"
6000,"(2, 0)","['AU', -1.003081623870911]"
6000,"(2, 4)","['AD', 1.8914521256993524]"
6000,"(3, 0)","['AU', -1.1167663096444274]"
6000,"(3, 1)","['AL', -2.659896806813037]"
6000,"(3, 3)","['AR', 4.9556140313377055]"
6000,"(3, 4)","['AR', 4.384500462136804]"
6000,"(4, 0)","['AL', -3.3540352285729393]"
6000,"(4, 1)","['AU', -3.57247179876837]"
6000,"(4, 2)","['AR', 3.1214947436105924]"
6000,"(4, 3)","['AR', 2.9378356041242966]"
6250,"(0, 0)","['AL', -0.37436084443201434]"
6250,"(0, 1)","['AL', -1.366961459786048]"
6250,"(0, 2)","['AL', -2.371883445960438]"
6250,"(0, 3)","['AD', -1.1062346714129283]"
6250,"(0, 4)","['AD', -0.33674880264999796]"
6250,"(1, 0)","['AU', -1.4514080871587807]"
6250,"(1, 1)","['AL', -2.0869792052801284]"
6250,"(1, 2)","['AL', -3.028305626182712]"
6250,"(1, 3)","['AR', -0.8066069083980306]"
6250,"(1, 4)","['AD', 0.9885807394412749]"
6250,"(2, 0)","['AU', -1.0345838182989264]"
6250,"(2, 4)","['AD', 1.8997643548915941]"
6250,"(3, 0)","['AU', -1.1528078979080365]"
6250,"(3, 1)","['AL', -2.738305070339454]"
6250,"(3, 3)","['AR', 4.951869806641613]"
6250,"(3, 4)","['AR', 4.38838936851789]"
6250,"(4, 0)","['AL', -3.436636572479914]"
6250,"(4, 1)","['AU', -3.618449500593329]"
6250,"(4, 2)","['AR', 3.1909556523700595]"
6250,"(4, 3)","['AR', 2.9629948705529197]"
