Outer Key,Inner Key (Tuple),Value
1500,"(1, 0)","['AU', -1.217163789270325]"
1500,"(1, 1)","['AL', -1.614436002029401]"
1500,"(1, 2)","['AL', -1.919501436844281]"
1500,"(1, 3)","['AR', -1.0358944639756127]"
1500,"(1, 4)","['AD', 0.8105866184296836]"
1500,"(2, 0)","['AU', -0.7850229360857675]"
1500,"(2, 4)","['AD', 1.736727921462421]"
1500,"(3, 0)","['AU', -0.39064718976086305]"
1500,"(3, 1)","['AL', -1.6324570958526536]"
1500,"(3, 3)","['AU', 1.562072589128378]"
1500,"(3, 4)","['AR', 4.170367561083159]"
1500,"(4, 0)","['AU', -1.2030911917373461]"
1500,"(4, 1)","['AR', -0.9749853437530649]"
1500,"(4, 2)","['AR', 0.6486991807587182]"
1500,"(4, 3)","['AU', 2.6311536006313974]"
1750,"(0, 0)","['AL', -0.037889894525310344]"
1750,"(0, 1)","['AL', -0.48855421030268237]"
1750,"(0, 2)","['AL', -0.5325097331783756]"
1750,"(0, 3)","['AL', -1.0586068637494903]"
1750,"(0, 4)","['AD', -0.35736539430481673]"
1750,"(1, 0)","['AU', -1.2295307669541575]"
1750,"(1, 1)","['AL', -1.6433626379317838]"
1750,"(1, 2)","['AL', -2.0188426559075747]"
1750,"(1, 3)","['AR', -1.0475463964063674]"
1750,"(1, 4)","['AD', 0.8250953271906244]"
1750,"(2, 0)","['AU', -0.8173272683735623]"
1750,"(2, 4)","['AD', 1.7453068946081451]"
1750,"(3, 0)","['AU', -0.45124067912493265]"
1750,"(3, 1)","['AL', -1.746193046721461]"
1750,"(3, 3)","['AU', 1.0364181299078974]"
1750,"(3, 4)","['AR', 4.181015520738197]"
1750,"(4, 0)","['AU', -1.3651076994631455]"
1750,"(4, 1)","['AR', -0.9866750114987058]"
1750,"(4, 2)","['AR', 0.6563321908235301]"
1750,"(4, 3)","['AU', 2.6348396140755734]"
2000,"(0, 0)","['AL', -0.04963307384874749]"
2000,"(0, 1)","['AL', -0.527706967600282]"
2000,"(0, 2)","['AL', -0.5975701151412366]"
2000,"(0, 3)","['AL', -1.1917473204198081]"
2000,"(0, 4)","['AD', -0.3619433294502939]"
2000,"(1, 0)","['AU', -1.24591466566665]"
2000,"(1, 1)","['AL', -1.6702233719881185]"
2000,"(1, 2)","['AL', -2.093367129845234]"
2000,"(1, 3)","['AR', -1.050379059823744]"
2000,"(1, 4)","['AD', 0.831775581600432]"
2000,"(2, 0)","['AU', -0.8533780961336469]"
2000,"(2, 4)","['AD', 1.7589677965805919]"
2000,"(3, 0)","['AU', -0.5109527940287883]"
2000,"(3, 1)","['AL', -1.8657989867495186]"
2000,"(3, 3)","['AU', 1.1418615465936033]"
2000,"(3, 4)","['AR', 4.182158712298335]"
2000,"(4, 0)","['AU', -1.489747592682869]"
2000,"(4, 1)","['AR', -1.0104414336651935]"
2000,"(4, 2)","['AR', 0.6654990833366792]"
2000,"(4, 3)","['AU', 2.646070481878986]"
2250,"(0, 0)","['AL', -0.06222176111497746]"
2250,"(0, 1)","['AL', -0.5610659992092271]"
2250,"(0, 2)","['AL', -0.6595572473268468]"
2250,"(0, 3)","['AL', -1.3140098767043225]"
2250,"(0, 4)","['AD', -0.3741095384368909]"
2250,"(1, 0)","['AU', -1.2600150169607731]"
2250,"(1, 1)","['AL', -1.699412335125398]"
2250,"(1, 2)","['AL', -2.170042070051264]"
2250,"(1, 3)","['AR', -1.060614107351975]"
2250,"(1, 4)","['AD', 0.834213972498336]"
2250,"(2, 0)","['AU', -0.8906584060350603]"
2250,"(2, 4)","['AD', 1.7669192297617695]"
2250,"(3, 0)","['AU', -0.5865219352182466]"
2250,"(3, 1)","['AL', -1.9653795577072275]"
2250,"(3, 3)","['AU', 1.268300691358442]"
2250,"(3, 4)","['AR', 4.191645767993321]"
2250,"(4, 0)","['AU', -1.624561621160417]"
2250,"(4, 1)","['AR', -1.0389235231862888]"
2250,"(4, 2)","['AR', 0.681930928096319]"
2250,"(4, 3)","['AU', 2.6525522052747443]"
2500,"(0, 0)","['AL', -0.07682103409501644]"
2500,"(0, 1)","['AL', -0.5997609746919047]"
2500,"(0, 2)","['AL', -0.7259395565217287]"
2500,"(0, 3)","['AL', -1.4350703874057853]"
2500,"(0, 4)","['AD', -0.39679152903499687]"
2500,"(1, 0)","['AU', -1.2740733455461128]"
2500,"(1, 1)","['AL', -1.728860403961681]"
2500,"(1, 2)","['AL', -2.2406449844585463]"
2500,"(1, 3)","['AR', -1.0845414440197139]"
2500,"(1, 4)","['AD', 0.8461092644093323]"
2500,"(2, 0)","['AU', -0.9189482089465274]"
2500,"(2, 4)","['AD', 1.7807400934219302]"
2500,"(3, 0)","['AU', -0.6408013788158894]"
2500,"(3, 1)","['AL', -2.0478874190829606]"
2500,"(3, 3)","['AU', 1.4962017604105395]"
2500,"(3, 4)","['AR', 4.196608194333702]"
2500,"(4, 0)","['AU', -1.7754050613064578]"
2500,"(4, 1)","['AR', -1.049759162302021]"
2500,"(4, 2)","['AR', 0.680344087486051]"
2500,"(4, 3)","['AU', 2.6678436453531797]"
2750,"(0, 0)","['AL', -0.09015268237216953]"
2750,"(0, 1)","['AL', -0.6306401517445723]"
2750,"(0, 2)","['AL', -0.788730740169637]"
2750,"(0, 3)","['AL', -1.5602933089190947]"
2750,"(0, 4)","['AD', -0.44035926564381267]"
2750,"(1, 0)","['AU', -1.2855491857615589]"
2750,"(1, 1)","['AL', -1.7595161956293055]"
2750,"(1, 2)","['AL', -2.3177880481687017]"
2750,"(1, 3)","['AR', -1.093129487283556]"
2750,"(1, 4)","['AD', 0.851294668610811]"
2750,"(2, 0)","['AU', -0.9480061982390222]"
2750,"(2, 4)","['AD', 1.7899833165657566]"
2750,"(3, 0)","['AU', -0.7061165875282158]"
2750,"(3, 1)","['AL', -2.155751940337569]"
2750,"(3, 3)","['AU', 1.6590227431016435]"
2750,"(3, 4)","['AR', 4.207795755648195]"
2750,"(4, 0)","['AU', -1.9169335536582484]"
2750,"(4, 1)","['AR', -1.0603014874572336]"
2750,"(4, 2)","['AR', 0.6967609839627791]"
2750,"(4, 3)","['AU', 2.675631418329974]"
3000,"(0, 0)","['AL', -0.10707077144531447]"
3000,"(0, 1)","['AL', -0.6683623141322472]"
3000,"(0, 2)","['AL', -0.8566710457960341]"
3000,"(0, 3)","['AL', -1.6769011709827157]"
3000,"(0, 4)","['AD', -0.4502539049037226]"
3000,"(1, 0)","['AU', -1.3011981924910667]"
3000,"(1, 1)","['AL', -1.788136478969848]"
3000,"(1, 2)","['AL', -2.368174958325393]"
3000,"(1, 3)","['AR', -1.1097211207504922]"
3000,"(1, 4)","['AD', 0.8602679065703873]"
3000,"(2, 0)","['AU', -0.9821298650601008]"
3000,"(2, 4)","['AD', 1.8020884433953275]"
3000,"(3, 0)","['AU', -0.762888517907503]"
3000,"(3, 1)","['AL', -2.236346461886663]"
3000,"(3, 3)","['AU', 1.5344215465417244]"
3000,"(3, 4)","['AR', 4.220289762521248]"
3000,"(4, 0)","['AU', -2.0466556127576325]"
3000,"(4, 1)","['AR', -1.0370677432396094]"
3000,"(4, 2)","['AR', 0.7108270764668065]"
3000,"(4, 3)","['AU', 2.6822462113025307]"
3250,"(0, 0)","['AL', -0.12269960483444715]"
3250,"(0, 1)","['AL', -0.7003536992153261]"
3250,"(0, 2)","['AL', -0.9164141076929817]"
3250,"(0, 3)","['AL', -1.7788235201704967]"
3250,"(0, 4)","['AD', -0.456340788722455]"
3250,"(1, 0)","['AU', -1.3164667943310953]"
3250,"(1, 1)","['AL', -1.8109571454501352]"
3250,"(1, 2)","['AL', -2.4349666076433]"
3250,"(1, 3)","['AR', -1.1173188716548181]"
3250,"(1, 4)","['AD', 0.8760638987326357]"
3250,"(2, 0)","['AU', -1.017725338052782]"
3250,"(2, 4)","['AD', 1.8161650324235505]"
3250,"(3, 0)","['AU', -0.8328271105485971]"
3250,"(3, 1)","['AL', -2.3193992934246737]"
3250,"(3, 3)","['AU', 1.6728067450685675]"
3250,"(3, 4)","['AR', 4.227459276323766]"
3250,"(4, 0)","['AU', -2.1804953704666166]"
3250,"(4, 1)","['AR', -1.0482437317247282]"
3250,"(4, 2)","['AR', 0.7188409568201553]"
3250,"(4, 3)","['AU', 2.689957274207076]"
3500,"(0, 0)","['AL', -0.1388952774411824]"
3500,"(0, 1)","['AL', -0.73822084666744]"
3500,"(0, 2)","['AL', -0.9712138997182795]"
3500,"(0, 3)","['AL', -1.8970787425311244]"
3500,"(0, 4)","['AD', -0.45184628549334815]"
3500,"(1, 0)","['AU', -1.331616859495438]"
3500,"(1, 1)","['AL', -1.8405313630952607]"
3500,"(1, 2)","['AL', -2.50021973551036]"
3500,"(1, 3)","['AR', -1.1247382899546523]"
3500,"(1, 4)","['AD', 0.8929084069984465]"
3500,"(2, 0)","['AU', -1.0500778486281235]"
3500,"(2, 4)","['AD', 1.8296988287930973]"
3500,"(3, 0)","['AU', -0.8834832557803816]"
3500,"(3, 1)","['AL', -2.4199960854507445]"
3500,"(3, 3)","['AU', 1.8125908824420678]"
3500,"(3, 4)","['AR', 4.233982933453428]"
3500,"(4, 0)","['AU', -2.3069257373000003]"
3500,"(4, 1)","['AR', -1.0533051462437757]"
3500,"(4, 2)","['AR', 0.7222118405790606]"
3500,"(4, 3)","['AU', 2.7058185443686154]"
3750,"(0, 0)","['AL', -0.15769405059293407]"
3750,"(0, 1)","['AL', -0.7750402455297363]"
3750,"(0, 2)","['AL', -1.032228479909204]"
3750,"(0, 3)","['AL', -2.01764187269738]"
3750,"(0, 4)","['AD', -0.4556680935421247]"
3750,"(1, 0)","['AU', -1.346615145629556]"
3750,"(1, 1)","['AL', -1.8670639173890693]"
3750,"(1, 2)","['AL', -2.556781966617616]"
3750,"(1, 3)","['AR', -1.1204260212594461]"
3750,"(1, 4)","['AD', 0.9036428963041093]"
3750,"(2, 0)","['AU', -1.0852821795614063]"
3750,"(2, 4)","['AD', 1.8376808329195387]"
3750,"(3, 0)","['AU', -0.9339737114432027]"
3750,"(3, 1)","['AL', -2.5039527781569286]"
3750,"(3, 3)","['AU', 1.8347169975263098]"
3750,"(3, 4)","['AR', 4.241465762570913]"
3750,"(4, 0)","['AU', -2.443344317656295]"
3750,"(4, 1)","['AR', -1.0425159838637836]"
3750,"(4, 2)","['AR', 0.7474146538408055]"
3750,"(4, 3)","['AU', 2.7244614681073225]"
4000,"(0, 0)","['AL', -0.17423208769380863]"
4000,"(0, 1)","['AL', -0.816725788314602]"
4000,"(0, 2)","['AL', -1.0910439517782846]"
4000,"(0, 3)","['AL', -2.118379618846034]"
4000,"(0, 4)","['AD', -0.45892640912886334]"
4000,"(1, 0)","['AU', -1.3615036183271378]"
4000,"(1, 1)","['AL', -1.8941531280864095]"
4000,"(1, 2)","['AL', -2.62050389229073]"
4000,"(1, 3)","['AR', -1.1204683213382718]"
4000,"(1, 4)","['AD', 0.91587604382909]"
4000,"(2, 0)","['AU', -1.121081837601707]"
4000,"(2, 4)","['AD', 1.8508180605555948]"
4000,"(3, 0)","['AU', -0.9905441352733073]"
4000,"(3, 1)","['AL', -2.601727720871748]"
4000,"(3, 3)","['AU', 1.8856657868773612]"
4000,"(3, 4)","['AR', 4.2469624447863215]"
4000,"(4, 0)","['AU', -2.538410081947139]"
4000,"(4, 1)","['AR', -1.0447239346815145]"
4000,"(4, 2)","['AR', 0.7618441175631921]"
4000,"(4, 3)","['AU', 2.7354062248035382]"
4250,"(0, 0)","['AL', -0.1912351148013808]"
4250,"(0, 1)","['AL', -0.8509471420599708]"
4250,"(0, 2)","['AL', -1.1471481257354033]"
4250,"(0, 3)","['AL', -2.2249396634158445]"
4250,"(0, 4)","['AD', -0.47983727691071]"
4250,"(1, 0)","['AU', -1.374041871778237]"
4250,"(1, 1)","['AL', -1.9170998430937378]"
4250,"(1, 2)","['AL', -2.6800777453204474]"
4250,"(1, 3)","['AR', -1.0959169518193672]"
4250,"(1, 4)","['AD', 0.9285489973092561]"
4250,"(2, 0)","['AU', -1.1523582556055103]"
4250,"(2, 4)","['AD', 1.8642739714873084]"
4250,"(3, 0)","['AU', -1.0514733133981502]"
4250,"(3, 1)","['AL', -2.6634620766888597]"
4250,"(3, 3)","['AU', 1.8843706003293776]"
4250,"(3, 4)","['AR', 4.251464607201787]"
4250,"(4, 0)","['AU', -2.647629564018453]"
4250,"(4, 1)","['AR', -1.0610682910204408]"
4250,"(4, 2)","['AR', 0.7776248916619694]"
4250,"(4, 3)","['AU', 2.74830496178385]"
4500,"(0, 0)","['AL', -0.20678428692008322]"
4500,"(0, 1)","['AL', -0.8833635395784017]"
4500,"(0, 2)","['AL', -1.2098851521920628]"
4500,"(0, 3)","['AL', -2.3049646540297415]"
4500,"(0, 4)","['AD', -0.4827610288367916]"
4500,"(1, 0)","['AU', -1.3881789963586044]"
4500,"(1, 1)","['AL', -1.9431004034720851]"
4500,"(1, 2)","['AL', -2.735970788237412]"
4500,"(1, 3)","['AR', -1.086615146732169]"
4500,"(1, 4)","['AD', 0.9373488719909812]"
4500,"(2, 0)","['AU', -1.1884201499770366]"
4500,"(2, 4)","['AD', 1.8773497055280364]"
4500,"(3, 0)","['AU', -1.107324128435023]"
4500,"(3, 1)","['AL', -2.7368287099554545]"
4500,"(3, 3)","['AU', 1.9107518119598428]"
4500,"(3, 4)","['AR', 4.2598882202485]"
4500,"(4, 0)","['AU', -2.753598347662139]"
4500,"(4, 1)","['AR', -1.0663899071795413]"
4500,"(4, 2)","['AR', 0.7857762022171063]"
4500,"(4, 3)","['AU', 2.7585683545643676]"
4750,"(0, 0)","['AL', -0.22477239722910125]"
4750,"(0, 1)","['AL', -0.910379305368246]"
4750,"(0, 2)","['AL', -1.2649392058756366]"
4750,"(0, 3)","['AL', -2.3837026066274483]"
4750,"(0, 4)","['AD', -0.46977201981953554]"
4750,"(1, 0)","['AU', -1.4028488634722776]"
4750,"(1, 1)","['AL', -1.9715714437229677]"
4750,"(1, 2)","['AL', -2.7896961735160093]"
4750,"(1, 3)","['AR', -1.094165115071236]"
4750,"(1, 4)","['AD', 0.9505058859094107]"
4750,"(2, 0)","['AU', -1.2179339326011822]"
4750,"(2, 4)","['AD', 1.8942425202773827]"
4750,"(3, 0)","['AU', -1.15517305337092]"
4750,"(3, 1)","['AL', -2.7902185318587183]"
4750,"(3, 3)","['AU', 1.993083860618147]"
4750,"(3, 4)","['AR', 4.266720136969513]"
4750,"(4, 0)","['AU', -2.8152742948105374]"
4750,"(4, 1)","['AR', -1.0687744418480722]"
4750,"(4, 2)","['AR', 0.8043918689033803]"
4750,"(4, 3)","['AU', 2.767221191490788]"
5000,"(0, 0)","['AL', -0.24507559339137028]"
5000,"(0, 1)","['AL', -0.9416651859867777]"
5000,"(0, 2)","['AL', -1.3183268115236357]"
5000,"(0, 3)","['AL', -2.4808942310541964]"
5000,"(0, 4)","['AD', -0.46697545411180286]"
5000,"(1, 0)","['AU', -1.4175800330188446]"
5000,"(1, 1)","['AL', -2.0007536248891524]"
5000,"(1, 2)","['AL', -2.8412928053861366]"
5000,"(1, 3)","['AR', -1.1040038884081922]"
5000,"(1, 4)","['AD', 0.9584098562784533]"
5000,"(2, 0)","['AU', -1.251234172708144]"
5000,"(2, 4)","['AD', 1.9073114514726466]"
5000,"(3, 0)","['AU', -1.2166672916619057]"
5000,"(3, 1)","['AL', -2.8396330866891706]"
5000,"(3, 3)","['AU', 2.031608437082654]"
5000,"(3, 4)","['AR', 4.273490791547028]"
5000,"(4, 0)","['AU', -2.902086158232526]"
5000,"(4, 1)","['AR', -1.0737913031252635]"
5000,"(4, 2)","['AR', 0.8140033251955179]"
5000,"(4, 3)","['AU', 2.782731667109088]"
5250,"(0, 0)","['AL', -0.26321766698705396]"
5250,"(0, 1)","['AL', -0.9727267553816925]"
5250,"(0, 2)","['AL', -1.3817361737350438]"
5250,"(0, 3)","['AL', -2.5644900004880444]"
5250,"(0, 4)","['AD', -0.45002330147192154]"
5250,"(1, 0)","['AU', -1.4326105073685351]"
5250,"(1, 1)","['AL', -2.0297531418812143]"
5250,"(1, 2)","['AL', -2.893569060840662]"
5250,"(1, 3)","['AR', -1.101076375809164]"
5250,"(1, 4)","['AD', 0.9735306370272593]"
5250,"(2, 0)","['AU', -1.285001097869386]"
5250,"(2, 4)","['AD', 1.9186424101120751]"
5250,"(3, 0)","['AU', -1.2688524410572828]"
5250,"(3, 1)","['AL', -2.9012295272758313]"
5250,"(3, 3)","['AU', 2.1589249162112725]"
5250,"(3, 4)","['AR', 4.276244773047099]"
5250,"(4, 0)","['AU', -3.004374090872908]"
5250,"(4, 1)","['AR', -1.0678190371638536]"
5250,"(4, 2)","['AR', 0.8332145041678146]"
5250,"(4, 3)","['AU', 2.7936847105897473]"
5500,"(0, 0)","['AL', -0.2801775407190418]"
5500,"(0, 1)","['AL', -1.0101280825523853]"
5500,"(0, 2)","['AL', -1.430508880095697]"
5500,"(0, 3)","['AL', -2.649942064855225]"
5500,"(0, 4)","['AD', -0.43986514758153683]"
5500,"(1, 0)","['AU', -1.4461127786076244]"
5500,"(1, 1)","['AL', -2.0535667885855435]"
5500,"(1, 2)","['AL', -2.9380360315161345]"
5500,"(1, 3)","['AR', -1.0853093803487475]"
5500,"(1, 4)","['AD', 0.9918670707601065]"
5500,"(2, 0)","['AU', -1.313024882638157]"
5500,"(2, 4)","['AD', 1.926654266208285]"
5500,"(3, 0)","['AU', -1.325326738279051]"
5500,"(3, 1)","['AL', -2.9978327897486445]"
5500,"(3, 3)","['AU', 2.2709614659581696]"
5500,"(3, 4)","['AR', 4.279546279020295]"
5500,"(4, 0)","['AU', -3.078520613201121]"
5500,"(4, 1)","['AR', -1.050468812505191]"
5500,"(4, 2)","['AR', 0.8416835395578867]"
5500,"(4, 3)","['AU', 2.8112190197296676]"
5750,"(0, 0)","['AL', -0.29807181301068625]"
5750,"(0, 1)","['AL', -1.044224764013001]"
5750,"(0, 2)","['AL', -1.4853209509007177]"
5750,"(0, 3)","['AL', -2.7333700762232205]"
5750,"(0, 4)","['AD', -0.4105826670117441]"
5750,"(1, 0)","['AU', -1.4601102377875088]"
5750,"(1, 1)","['AL', -2.0779397350278863]"
5750,"(1, 2)","['AL', -2.995934351369428]"
5750,"(1, 3)","['AR', -1.065253604048992]"
5750,"(1, 4)","['AD', 1.0073777410239084]"
5750,"(2, 0)","['AU', -1.3394740144009167]"
5750,"(2, 4)","['AD', 1.940156258004777]"
5750,"(3, 0)","['AU', -1.3680494528719298]"
5750,"(3, 1)","['AL', -3.052831860207625]"
5750,"(3, 3)","['AU', 2.2714526758890954]"
5750,"(3, 4)","['AR', 4.29045968992044]"
5750,"(4, 0)","['AU', -3.156175800299923]"
5750,"(4, 1)","['AR', -1.0414914741012442]"
5750,"(4, 2)","['AR', 0.8610283578633912]"
5750,"(4, 3)","['AU', 2.8270447693924767]"
6000,"(0, 0)","['AL', -0.3166911163068543]"
6000,"(0, 1)","['AL', -1.079604967053719]"
6000,"(0, 2)","['AL', -1.5326084368022306]"
6000,"(0, 3)","['AL', -2.816969373431583]"
6000,"(0, 4)","['AD', -0.3884975539060948]"
6000,"(1, 0)","['AU', -1.4741324307463626]"
6000,"(1, 1)","['AL', -2.112086739594394]"
6000,"(1, 2)","['AL', -3.0427050350475646]"
6000,"(1, 3)","['AR', -1.0629398608961733]"
6000,"(1, 4)","['AD', 1.0217822053450016]"
6000,"(2, 0)","['AU', -1.3743244248891642]"
6000,"(2, 4)","['AD', 1.9546880253615047]"
6000,"(3, 0)","['AU', -1.4170103050618914]"
6000,"(3, 1)","['AL', -3.1247891517930872]"
6000,"(3, 3)","['AU', 2.3199517159066345]"
6000,"(3, 4)","['AR', 4.298524687253112]"
6000,"(4, 0)","['AU', -3.2396634163917106]"
6000,"(4, 1)","['AR', -1.028227814532907]"
6000,"(4, 2)","['AR', 0.8756396596984678]"
6000,"(4, 3)","['AU', 2.832491308085571]"
6250,"(0, 0)","['AL', -0.33599658259179327]"
6250,"(0, 1)","['AL', -1.116455964343186]"
6250,"(0, 2)","['AL', -1.5740802788352466]"
6250,"(0, 3)","['AL', -2.8909142284012597]"
6250,"(0, 4)","['AD', -0.38721066162675255]"
6250,"(1, 0)","['AU', -1.4899780258866278]"
6250,"(1, 1)","['AL', -2.140393491328418]"
6250,"(1, 2)","['AL', -3.0884485904578947]"
6250,"(1, 3)","['AR', -1.0309257934819842]"
6250,"(1, 4)","['AD', 1.0329126444246026]"
6250,"(2, 0)","['AU', -1.402374132956319]"
6250,"(2, 4)","['AD', 1.9689661654182]"
6250,"(3, 0)","['AU', -1.4666393676980154]"
6250,"(3, 1)","['AL', -3.186317218242482]"
6250,"(3, 3)","['AU', 2.397070628090432]"
6250,"(3, 4)","['AR', 4.298597471554797]"
