Outer Key,Inner Key (Tuple),Value
1500,"(1, 2)","['AD', 1.9295368147429852]"
1500,"(1, 3)","['AR', 5.903006242316981]"
1500,"(1, 4)","['AD', 8.481277771415552]"
1500,"(2, 0)","['AU', 0.016520617527248958]"
1500,"(2, 4)","['AD', 9.301861494936484]"
1500,"(3, 0)","['AL', -1.3760454007472913]"
1500,"(3, 1)","['AL', -1.4210947355107546]"
1500,"(3, 3)","['AR', 8.713547185002335]"
1500,"(3, 4)","['AD', 9.547292172331082]"
1500,"(4, 0)","['AL', -0.6268999065831438]"
1500,"(4, 1)","['AR', 4.766913421162831]"
1500,"(4, 2)","['AR', 8.546186391017148]"
1500,"(4, 3)","['AU', 8.895214706949684]"
1750,"(0, 0)","['AU', -3.719615203152094]"
1750,"(0, 1)","['AL', -2.7068763169552827]"
1750,"(0, 2)","['AL', -2.2007003101012224]"
1750,"(0, 3)","['AD', -0.2181764894977426]"
1750,"(0, 4)","['AD', 6.058562388715669]"
1750,"(1, 0)","['AU', -2.0544148205330277]"
1750,"(1, 1)","['AD', -0.7382635088280635]"
1750,"(1, 2)","['AD', 1.9544574157935766]"
1750,"(1, 3)","['AR', 5.919808534579234]"
1750,"(1, 4)","['AD', 8.485574859482586]"
1750,"(2, 0)","['AU', -0.03387164070423126]"
1750,"(2, 4)","['AD', 9.30263175385241]"
1750,"(3, 0)","['AL', -1.4487886705651916]"
1750,"(3, 1)","['AL', -1.3752062470782804]"
1750,"(3, 3)","['AR', 8.73605749745432]"
1750,"(3, 4)","['AD', 9.54885323046397]"
1750,"(4, 0)","['AL', -0.6123546077369583]"
1750,"(4, 1)","['AR', 4.807349403604677]"
1750,"(4, 2)","['AR', 8.553691704548335]"
1750,"(4, 3)","['AU', 8.897236569395371]"
2000,"(0, 0)","['AU', -3.9452845512272186]"
2000,"(0, 1)","['AL', -2.7181588067022986]"
2000,"(0, 2)","['AL', -2.1792358617521854]"
2000,"(0, 3)","['AD', 0.17373458945926867]"
2000,"(0, 4)","['AD', 6.073049837709566]"
2000,"(1, 0)","['AU', -2.041465488270752]"
2000,"(1, 1)","['AD', -0.6985479374254263]"
2000,"(1, 2)","['AD', 1.955846856577287]"
2000,"(1, 3)","['AR', 5.930798426483845]"
2000,"(1, 4)","['AD', 8.484669568778477]"
2000,"(2, 0)","['AU', 0.023020551066800583]"
2000,"(2, 4)","['AD', 9.306124320588761]"
2000,"(3, 0)","['AL', -1.3389155210333603]"
2000,"(3, 1)","['AL', -1.367296073503962]"
2000,"(3, 3)","['AR', 8.7560562434281]"
2000,"(3, 4)","['AD', 9.550637571549343]"
2000,"(4, 0)","['AL', -0.5826066380636166]"
2000,"(4, 1)","['AR', 4.855586732971729]"
2000,"(4, 2)","['AR', 8.557018044321639]"
2000,"(4, 3)","['AU', 8.899195509553508]"
2250,"(0, 0)","['AD', -3.762650656146458]"
2250,"(0, 1)","['AL', -2.7225989229261987]"
2250,"(0, 2)","['AL', -2.142255616681493]"
2250,"(0, 3)","['AD', 0.5408676736093093]"
2250,"(0, 4)","['AD', 6.163803038884453]"
2250,"(1, 0)","['AU', -2.011851566336396]"
2250,"(1, 1)","['AD', -0.667231159117574]"
2250,"(1, 2)","['AD', 1.9958275332126774]"
2250,"(1, 3)","['AR', 5.945034718931442]"
2250,"(1, 4)","['AD', 8.48633464423759]"
2250,"(2, 0)","['AU', 0.06655269763431361]"
2250,"(2, 4)","['AD', 9.309332483892938]"
2250,"(3, 0)","['AL', -1.231446915940656]"
2250,"(3, 1)","['AL', -1.368742581086877]"
2250,"(3, 3)","['AR', 8.777992691614742]"
2250,"(3, 4)","['AD', 9.551614489054378]"
2250,"(4, 0)","['AL', -0.5578701179880862]"
2250,"(4, 1)","['AR', 4.9147444483125415]"
2250,"(4, 2)","['AR', 8.563529146243923]"
2250,"(4, 3)","['AU', 8.899355914567995]"
2500,"(0, 0)","['AD', -3.862491897711923]"
2500,"(0, 1)","['AL', -2.7220211484125025]"
2500,"(0, 2)","['AL', -2.1561600683914066]"
2500,"(0, 3)","['AD', 0.842684283755805]"
2500,"(0, 4)","['AD', 6.239496169265728]"
2500,"(1, 0)","['AU', -1.9866557612689706]"
2500,"(1, 1)","['AD', -0.6314722061114936]"
2500,"(1, 2)","['AD', 2.0219465661439204]"
2500,"(1, 3)","['AR', 5.956197804929956]"
2500,"(1, 4)","['AD', 8.49004642354075]"
2500,"(2, 0)","['AU', 0.07464102771777806]"
2500,"(2, 4)","['AD', 9.31138346713525]"
2500,"(3, 0)","['AL', -1.14823734166745]"
2500,"(3, 1)","['AL', -1.3534230029018568]"
2500,"(3, 3)","['AR', 8.803237311138323]"
2500,"(3, 4)","['AD', 9.5531555294222]"
2500,"(4, 0)","['AL', -0.542628768755843]"
2500,"(4, 1)","['AR', 4.92044340623341]"
2500,"(4, 2)","['AR', 8.571092546472165]"
2500,"(4, 3)","['AU', 8.90351083480902]"
2750,"(0, 0)","['AU', -4.035902821619308]"
2750,"(0, 1)","['AL', -2.7235040342422194]"
2750,"(0, 2)","['AL', -2.2319180811633923]"
2750,"(0, 3)","['AD', 0.9972813623521608]"
2750,"(0, 4)","['AD', 6.25137539385631]"
2750,"(1, 0)","['AU', -1.9714174625827012]"
2750,"(1, 1)","['AD', -0.5836798215685612]"
2750,"(1, 2)","['AD', 2.0439899163531994]"
2750,"(1, 3)","['AR', 5.961670036981046]"
2750,"(1, 4)","['AD', 8.49271894885898]"
2750,"(2, 0)","['AU', 0.06940228747695255]"
2750,"(2, 4)","['AD', 9.313097059345935]"
2750,"(3, 0)","['AL', -1.0769319766025542]"
2750,"(3, 1)","['AL', -1.3003724933102176]"
2750,"(3, 3)","['AR', 8.818123102694626]"
2750,"(3, 4)","['AD', 9.554098936275802]"
2750,"(4, 0)","['AL', -0.520469529780422]"
2750,"(4, 1)","['AR', 4.969022961057537]"
2750,"(4, 2)","['AR', 8.57526110692543]"
2750,"(4, 3)","['AU', 8.905485888650785]"
3000,"(0, 0)","['AU', -3.8625364535028517]"
3000,"(0, 1)","['AL', -2.7270437884155285]"
3000,"(0, 2)","['AL', -2.2255197537314495]"
3000,"(0, 3)","['AD', 1.1597712646396428]"
3000,"(0, 4)","['AD', 6.292784952393437]"
3000,"(1, 0)","['AU', -1.9503971863361251]"
3000,"(1, 1)","['AD', -0.551910132839779]"
3000,"(1, 2)","['AD', 2.066003431253708]"
3000,"(1, 3)","['AR', 5.966576876885954]"
3000,"(1, 4)","['AD', 8.498998620061142]"
3000,"(2, 0)","['AU', 0.06946944389841285]"
3000,"(2, 4)","['AD', 9.315682169407175]"
3000,"(3, 0)","['AL', -1.0484787402878326]"
3000,"(3, 1)","['AL', -1.3037867367693834]"
3000,"(3, 3)","['AR', 8.831311970766196]"
3000,"(3, 4)","['AD', 9.553972163851455]"
3000,"(4, 0)","['AL', -0.503268921565181]"
3000,"(4, 1)","['AR', 4.985443471828293]"
3000,"(4, 2)","['AR', 8.580614699117302]"
3000,"(4, 3)","['AU', 8.910252081711324]"
3250,"(0, 0)","['AU', -3.6733586508501372]"
3250,"(0, 1)","['AL', -2.7198005395331983]"
3250,"(0, 2)","['AL', -2.2600156713966655]"
3250,"(0, 3)","['AD', 1.2793542799884776]"
3250,"(0, 4)","['AD', 6.333733774641822]"
3250,"(1, 0)","['AU', -1.9269483089981827]"
3250,"(1, 1)","['AD', -0.5470087021373997]"
3250,"(1, 2)","['AD', 2.0896442410344225]"
3250,"(1, 3)","['AR', 5.993467867063007]"
3250,"(1, 4)","['AD', 8.503572409867907]"
3250,"(2, 0)","['AU', 0.07221829616217969]"
3250,"(2, 4)","['AD', 9.316790804297733]"
3250,"(3, 0)","['AL', -1.0016318419502257]"
3250,"(3, 1)","['AL', -1.3064077481298333]"
3250,"(3, 3)","['AR', 8.849185423066572]"
3250,"(3, 4)","['AD', 9.555220268235416]"
3250,"(4, 0)","['AL', -0.4876594362911191]"
3250,"(4, 1)","['AR', 5.0436691347586065]"
3250,"(4, 2)","['AR', 8.58328505141962]"
3250,"(4, 3)","['AU', 8.913172023645581]"
3500,"(0, 0)","['AU', -3.5096303915325016]"
3500,"(0, 1)","['AL', -2.7152429223086267]"
3500,"(0, 2)","['AL', -2.256590392670225]"
3500,"(0, 3)","['AD', 1.4144156119114104]"
3500,"(0, 4)","['AD', 6.403301641865402]"
3500,"(1, 0)","['AU', -1.9006714341907087]"
3500,"(1, 1)","['AD', -0.5306602194475429]"
3500,"(1, 2)","['AD', 2.1221309122658]"
3500,"(1, 3)","['AR', 6.012634416698743]"
3500,"(1, 4)","['AD', 8.507120416933482]"
3500,"(2, 0)","['AU', 0.05964390991722133]"
3500,"(2, 4)","['AD', 9.319440925826262]"
3500,"(3, 0)","['AL', -0.9734603086748352]"
3500,"(3, 1)","['AL', -1.29433725334024]"
3500,"(3, 3)","['AR', 8.871870803164262]"
3500,"(3, 4)","['AD', 9.556447145526398]"
3500,"(4, 0)","['AL', -0.4711516370254561]"
3500,"(4, 1)","['AR', 5.087277303454899]"
3500,"(4, 2)","['AR', 8.589737378659594]"
3500,"(4, 3)","['AU', 8.918946989703622]"
3750,"(0, 0)","['AU', -3.375869887950901]"
3750,"(0, 1)","['AL', -2.720310654503483]"
3750,"(0, 2)","['AL', -2.2555103614798724]"
3750,"(0, 3)","['AD', 1.536114869489931]"
3750,"(0, 4)","['AD', 6.448995614355576]"
3750,"(1, 0)","['AU', -1.8689528056020557]"
3750,"(1, 1)","['AD', -0.5007698034671497]"
3750,"(1, 2)","['AD', 2.1401050483764505]"
3750,"(1, 3)","['AR', 6.018697687915868]"
