Outer Key,Inner Key (Tuple),Value
2250,"(0, 1)","['AL', -0.4113644998868313]"
2250,"(0, 2)","['AL', -0.6178366985803805]"
2250,"(0, 3)","['AD', -0.21786139158455062]"
2250,"(0, 4)","['AD', 0.09724542936493798]"
2250,"(1, 0)","['AU', -0.7549514270761364]"
2250,"(1, 1)","['AL', -0.9972832668536801]"
2250,"(1, 2)","['AL', -1.0593716098673505]"
2250,"(1, 3)","['AR', 0.15781776885200513]"
2250,"(1, 4)","['AD', 1.4889143175147035]"
2250,"(2, 0)","['AU', -0.2411029721265181]"
2250,"(2, 4)","['AD', 1.8349239706629812]"
2250,"(3, 0)","['AU', -0.22343293749322307]"
2250,"(3, 1)","['AL', -0.829589250134269]"
2250,"(3, 3)","['AU', 4.1131314736382105]"
2250,"(3, 4)","['AD', 4.19105606717765]"
2250,"(4, 0)","['AL', -0.9373560675967768]"
2250,"(4, 1)","['AU', -1.4329181747410842]"
2250,"(4, 2)","['AR', 1.045205080198713]"
2250,"(4, 3)","['AR', 1.61694067650669]"
2500,"(0, 0)","['AL', -0.08441969665307272]"
2500,"(0, 1)","['AL', -0.43747970194543867]"
2500,"(0, 2)","['AL', -0.6716239791702383]"
2500,"(0, 3)","['AD', -0.22456331737499957]"
2500,"(0, 4)","['AD', 0.13243595300233457]"
2500,"(1, 0)","['AU', -0.7639229350831626]"
2500,"(1, 1)","['AL', -1.0166133780207367]"
2500,"(1, 2)","['AL', -1.1133368010367093]"
2500,"(1, 3)","['AR', 0.16219704449071787]"
2500,"(1, 4)","['AD', 1.5025673094673149]"
2500,"(2, 0)","['AU', -0.26357225864228717]"
2500,"(2, 4)","['AD', 1.8467494649639216]"
2500,"(3, 0)","['AU', -0.2513653558308465]"
2500,"(3, 1)","['AL', -0.8803344883113188]"
2500,"(3, 3)","['AU', 4.245864970724698]"
2500,"(3, 4)","['AD', 4.203423214013147]"
2500,"(4, 0)","['AL', -1.0184521299079556]"
2500,"(4, 1)","['AU', -1.4851379026640488]"
2500,"(4, 2)","['AR', 1.115825722816905]"
2500,"(4, 3)","['AR', 1.6427795987442748]"
2750,"(0, 0)","['AL', -0.09734891107608301]"
2750,"(0, 1)","['AL', -0.4628533239566693]"
2750,"(0, 2)","['AL', -0.7215992018839836]"
2750,"(0, 3)","['AD', -0.2186442876392354]"
2750,"(0, 4)","['AD', 0.1610796123938128]"
2750,"(1, 0)","['AU', -0.7732230850281575]"
2750,"(1, 1)","['AL', -1.0385047926390392]"
2750,"(1, 2)","['AL', -1.164829088272136]"
2750,"(1, 3)","['AR', 0.1756208657073949]"
2750,"(1, 4)","['AD', 1.5148780653240572]"
2750,"(2, 0)","['AU', -0.28283856868365087]"
2750,"(2, 4)","['AD', 1.8586057550874011]"
2750,"(3, 0)","['AU', -0.2753560534104142]"
2750,"(3, 1)","['AL', -0.9302174383099524]"
2750,"(3, 3)","['AU', 4.313276885902197]"
2750,"(3, 4)","['AD', 4.21617998396846]"
2750,"(4, 0)","['AL', -1.1032091736056315]"
2750,"(4, 1)","['AU', -1.5400787980546486]"
2750,"(4, 2)","['AR', 1.1813020036739115]"
2750,"(4, 3)","['AR', 1.6675152797151107]"
3000,"(0, 0)","['AL', -0.11123232289815739]"
3000,"(0, 1)","['AL', -0.49061118636900136]"
3000,"(0, 2)","['AL', -0.7782271848601864]"
