Outer Key,Inner Key (Tuple),Value
6750,"(0, 4)","['AD', 1.2111457785856765]"
6750,"(1, 0)","['AU', -0.9168863896964732]"
6750,"(1, 1)","['AR', -1.151482494405985]"
6750,"(1, 2)","['AD', -1.1705533452852603]"
6750,"(1, 3)","['AR', 0.9801532878726193]"
6750,"(1, 4)","['AD', 2.753293625264279]"
6750,"(2, 0)","['AU', -0.7496054142905927]"
6750,"(2, 4)","['AD', 3.6701209680875486]"
6750,"(3, 0)","['AU', -0.856130288388497]"
6750,"(3, 1)","['AL', -1.8623052863328786]"
6750,"(3, 3)","['AD', 7.888200981800515]"
6750,"(3, 4)","['AL', 7.5923517319181455]"
6750,"(4, 0)","['AL', -1.8921743850610688]"
6750,"(4, 1)","['AR', 1.9169011906977325]"
6750,"(4, 2)","['AR', 3.6959209369749066]"
6750,"(4, 3)","['AR', 9.171779844210487]"
7000,"(0, 0)","['AL', -0.5087299323255731]"
7000,"(0, 1)","['AL', -0.9213785529305725]"
7000,"(0, 2)","['AL', -1.5978063361057278]"
7000,"(0, 3)","['AD', 0.2210093269884535]"
7000,"(0, 4)","['AD', 1.2678317106942796]"
7000,"(1, 0)","['AU', -0.9185025180056035]"
7000,"(1, 1)","['AR', -1.1045167618835017]"
7000,"(1, 2)","['AD', -1.1468275813470448]"
7000,"(1, 3)","['AR', 1.001632730876008]"
7000,"(1, 4)","['AD', 2.7697717745663355]"
7000,"(2, 0)","['AU', -0.753549871070556]"
7000,"(2, 4)","['AD', 3.686208036497674]"
7000,"(3, 0)","['AL', -0.8601523895829498]"
7000,"(3, 1)","['AL', -1.8604712749223795]"
7000,"(3, 3)","['AD', 7.897817256275372]"
7000,"(3, 4)","['AL', 7.600184755268347]"
7000,"(4, 0)","['AL', -1.8859386742264617]"
7000,"(4, 1)","['AR', 1.9745048608542537]"
7000,"(4, 2)","['AR', 3.734767487401434]"
7000,"(4, 3)","['AR', 9.174013220078805]"
7250,"(0, 0)","['AL', -0.517532881165679]"
7250,"(0, 1)","['AD', -0.9331566653955622]"
7250,"(0, 2)","['AL', -1.5993632633721608]"
7250,"(0, 3)","['AD', 0.2643212813309545]"
7250,"(0, 4)","['AD', 1.3275582766711091]"
7250,"(1, 0)","['AU', -0.9186379225879137]"
7250,"(1, 1)","['AR', -1.0561176923186797]"
7250,"(1, 2)","['AD', -1.1157414035044375]"
7250,"(1, 3)","['AR', 1.0249513596336484]"
7250,"(1, 4)","['AD', 2.786483403533631]"
7250,"(2, 0)","['AU', -0.7569729297166252]"
7250,"(2, 4)","['AD', 3.6998389390359803]"
7250,"(3, 0)","['AL', -0.8661570121512451]"
7250,"(3, 1)","['AL', -1.8497000451813128]"
7250,"(3, 3)","['AD', 7.907123516274836]"
7250,"(3, 4)","['AL', 7.608248531657121]"
7250,"(4, 0)","['AL', -1.8818744222763462]"
7250,"(4, 1)","['AR', 2.020922194843422]"
7250,"(4, 2)","['AR', 3.769690679958648]"
7250,"(4, 3)","['AR', 9.176789072189283]"
7500,"(0, 0)","['AL', -0.525210127073903]"
7500,"(0, 1)","['AL', -0.9392794884767908]"
7500,"(0, 2)","['AL', -1.5988358017107787]"
7500,"(0, 3)","['AD', 0.30835375809311694]"
7500,"(0, 4)","['AD', 1.3729528684665493]"
7500,"(1, 0)","['AU', -0.9205023362934902]"
7500,"(1, 1)","['AR', -1.008104843460508]"
7500,"(1, 2)","['AD', -1.0921046624304218]"
7500,"(1, 3)","['AR', 1.0502527513521327]"
7500,"(1, 4)","['AD', 2.8034896953859163]"
7500,"(2, 0)","['AU', -0.7587706508121993]"
7500,"(2, 4)","['AD', 3.7152711680084947]"
7500,"(3, 0)","['AU', -0.8692090633689049]"
7500,"(3, 1)","['AL', -1.8414137680252052]"
7500,"(3, 3)","['AD', 7.91828164095492]"
7500,"(3, 4)","['AL', 7.614473132447274]"
7500,"(4, 0)","['AL', -1.8802097604418482]"
7500,"(4, 1)","['AR', 2.0760522350437083]"
7500,"(4, 2)","['AR', 3.804498744885177]"
7500,"(4, 3)","['AR', 9.178983496685612]"
7750,"(0, 0)","['AD', -0.5327367231036881]"
7750,"(0, 1)","['AL', -0.9457141965980942]"
7750,"(0, 2)","['AL', -1.5972393580971977]"
7750,"(0, 3)","['AD', 0.35209758089089205]"
7750,"(0, 4)","['AD', 1.4226185530642959]"
7750,"(1, 0)","['AU', -0.9210311261649984]"
7750,"(1, 1)","['AR', -0.9636726037415373]"
7750,"(1, 2)","['AD', -1.0682531995392124]"
7750,"(1, 3)","['AR', 1.0709966046225456]"
7750,"(1, 4)","['AD', 2.81875249481806]"
7750,"(2, 0)","['AU', -0.7587298475193556]"
7750,"(2, 4)","['AD', 3.731435624907529]"
7750,"(3, 0)","['AU', -0.868540153095678]"
7750,"(3, 1)","['AL', -1.8304230589488395]"
7750,"(3, 3)","['AD', 7.928691627498141]"
7750,"(3, 4)","['AL', 7.622788772374747]"
7750,"(4, 0)","['AL', -1.8760654920442592]"
7750,"(4, 1)","['AR', 2.1267757411759813]"
7750,"(4, 2)","['AR', 3.841102390292497]"
7750,"(4, 3)","['AR', 9.18157255212183]"
8000,"(0, 0)","['AD', -0.5383633106543378]"
8000,"(0, 1)","['AL', -0.9507616191652584]"
8000,"(0, 2)","['AL', -1.5937547633030946]"
8000,"(0, 3)","['AD', 0.3976936982769441]"
8000,"(0, 4)","['AD', 1.4726240988784558]"
8000,"(1, 0)","['AU', -0.9204892284460879]"
8000,"(1, 1)","['AR', -0.9132369572758694]"
8000,"(1, 2)","['AD', -1.0472521503398733]"
8000,"(1, 3)","['AR', 1.0950832184062906]"
8000,"(1, 4)","['AD', 2.8334190932011283]"
8000,"(2, 0)","['AU', -0.7597064731380222]"
8000,"(2, 4)","['AD', 3.7471141627435927]"
8000,"(3, 0)","['AU', -0.8673236495665809]"
8000,"(3, 1)","['AL', -1.8241222508774178]"
8000,"(3, 3)","['AD', 7.938208488187528]"
8000,"(3, 4)","['AL', 7.629905560021359]"
8000,"(4, 0)","['AL', -1.8727325318610084]"
8000,"(4, 1)","['AR', 2.1794034546942784]"
8000,"(4, 2)","['AR', 3.8735474870057254]"
8000,"(4, 3)","['AR', 9.184268585982386]"
8250,"(0, 0)","['AL', -0.5449571315467177]"
8250,"(0, 1)","['AL', -0.9570273368670831]"
8250,"(0, 2)","['AL', -1.5978483951828204]"
8250,"(0, 3)","['AD', 0.4390405182220618]"
8250,"(0, 4)","['AD', 1.522524305355929]"
8250,"(1, 0)","['AU', -0.9198272936005332]"
8250,"(1, 1)","['AR', -0.8672023032089683]"
8250,"(1, 2)","['AD', -1.0147354477203518]"
8250,"(1, 3)","['AR', 1.1194621632479962]"
8250,"(1, 4)","['AD', 2.8505852390326596]"
8250,"(2, 0)","['AU', -0.7605190336048172]"
8250,"(2, 4)","['AD', 3.764059078728617]"
8250,"(3, 0)","['AU', -0.8673767797102133]"
8250,"(3, 1)","['AL', -1.8163364272663969]"
8250,"(3, 3)","['AD', 7.9475191094281605]"
8250,"(3, 4)","['AL', 7.63885817376725]"
8250,"(4, 0)","['AL', -1.8669372416318064]"
8250,"(4, 1)","['AR', 2.22611464871841]"
8250,"(4, 2)","['AR', 3.908475384690219]"
8250,"(4, 3)","['AR', 9.18642834888879]"
8500,"(0, 0)","['AL', -0.5521574499958579]"
8500,"(0, 1)","['AL', -0.9594373280211644]"
8500,"(0, 2)","['AL', -1.6004530198688507]"
8500,"(0, 3)","['AD', 0.4864518758992394]"
8500,"(0, 4)","['AD', 1.5629126905100934]"
8500,"(1, 0)","['AU', -0.9194389761766806]"
8500,"(1, 1)","['AR', -0.7852309877922684]"
8500,"(1, 2)","['AD', -0.9794191848376669]"
8500,"(1, 3)","['AR', 1.1422832095766673]"
8500,"(1, 4)","['AD', 2.8669817181664423]"
8500,"(2, 0)","['AU', -0.7620020306470945]"
8500,"(2, 4)","['AD', 3.7783102648955]"
8500,"(3, 0)","['AL', -0.8696249458925442]"
8500,"(3, 1)","['AL', -1.8040070034710587]"
8500,"(3, 3)","['AD', 7.955879529113379]"
8500,"(3, 4)","['AL', 7.646991516692596]"
8500,"(4, 0)","['AL', -1.8623541366874403]"
8500,"(4, 1)","['AR', 2.2743239864216402]"
8500,"(4, 2)","['AR', 3.9408923144112995]"
8500,"(4, 3)","['AR', 9.188680782935206]"
8750,"(0, 0)","['AU', -0.5589360439403096]"
8750,"(0, 1)","['AL', -0.9653327563373677]"
8750,"(0, 2)","['AL', -1.6017959904863561]"
8750,"(0, 3)","['AD', 0.5311170279874826]"
8750,"(0, 4)","['AD', 1.620985004243453]"
8750,"(1, 0)","['AU', -0.918751192889737]"
8750,"(1, 1)","['AR', -0.7117434883420617]"
8750,"(1, 2)","['AD', -0.956611111702723]"
8750,"(1, 3)","['AR', 1.1660429593673765]"
8750,"(1, 4)","['AD', 2.883420718986965]"
8750,"(2, 0)","['AU', -0.7619124480344355]"
8750,"(2, 4)","['AD', 3.7944505530859516]"
8750,"(3, 0)","['AU', -0.8743784906668044]"
8750,"(3, 1)","['AL', -1.795987160052833]"
8750,"(3, 3)","['AD', 7.965744225972224]"
8750,"(3, 4)","['AL', 7.65502238352551]"
8750,"(4, 0)","['AL', -1.8575961023898198]"
8750,"(4, 1)","['AR', 2.316724847875123]"
8750,"(4, 2)","['AR', 3.975767936306575]"
8750,"(4, 3)","['AR', 9.191256528263736]"
9000,"(0, 0)","['AD', -0.5669284995574111]"
9000,"(0, 1)","['AL', -0.9713762885122177]"
9000,"(0, 2)","['AL', -1.5992651902317456]"
9000,"(0, 3)","['AD', 0.5750500791325426]"
9000,"(0, 4)","['AD', 1.6759674718518431]"
9000,"(1, 0)","['AU', -0.9178015627259801]"
9000,"(1, 1)","['AR', -0.6525271644820813]"
9000,"(1, 2)","['AD', -0.9265460878770475]"
9000,"(1, 3)","['AR', 1.1919740996503085]"
9000,"(1, 4)","['AD', 2.899538868827333]"
9000,"(2, 0)","['AU', -0.7606259494304061]"
9000,"(2, 4)","['AD', 3.8109671487776358]"
9000,"(3, 0)","['AU', -0.8768927914484894]"
9000,"(3, 1)","['AL', -1.7871641102372462]"
9000,"(3, 3)","['AD', 7.9758587308064195]"
9000,"(3, 4)","['AL', 7.662549769805979]"
9000,"(4, 0)","['AL', -1.8540503353185636]"
9000,"(4, 1)","['AR', 2.363862224859843]"
9000,"(4, 2)","['AR', 4.010017790318255]"
9000,"(4, 3)","['AR', 9.193376720320439]"
9250,"(0, 0)","['AL', -0.5753302158033082]"
9250,"(0, 1)","['AL', -0.9742483791847173]"
9250,"(0, 2)","['AL', -1.5981117871135875]"
9250,"(0, 3)","['AD', 0.6175368478005044]"
9250,"(0, 4)","['AD', 1.7251862331006618]"
9250,"(1, 0)","['AU', -0.9162119457227197]"
9250,"(1, 1)","['AR', -0.55980840530973]"
9250,"(1, 2)","['AD', -0.8974626144128948]"
9250,"(1, 3)","['AR', 1.2171492345822106]"
9250,"(1, 4)","['AD', 2.9158998756028907]"
9250,"(2, 0)","['AU', -0.7604626133255032]"
9250,"(2, 4)","['AD', 3.8269112216080168]"
9250,"(3, 0)","['AU', -0.8747550815644902]"
9250,"(3, 1)","['AL', -1.7743737029610882]"
9250,"(3, 3)","['AD', 7.9857093967771675]"
9250,"(3, 4)","['AL', 7.669811091784672]"
9250,"(4, 0)","['AL', -1.8515465526918478]"
9250,"(4, 1)","['AR', 2.3974385004905523]"
9250,"(4, 2)","['AR', 4.04274306129552]"
9250,"(4, 3)","['AR', 9.195133991936087]"
9500,"(0, 0)","['AL', -0.5834020013567367]"
9500,"(0, 1)","['AL', -0.9773111186345974]"
9500,"(0, 2)","['AL', -1.5946277323600397]"
9500,"(0, 3)","['AD', 0.6606273170152588]"
9500,"(0, 4)","['AD', 1.7706696230779484]"
9500,"(1, 0)","['AU', -0.9144722330729272]"
9500,"(1, 1)","['AR', -0.4785429430385158]"
9500,"(1, 2)","['AD', -0.8650109549375155]"
9500,"(1, 3)","['AR', 1.2398878712529982]"
9500,"(1, 4)","['AD', 2.9332809513555187]"
9500,"(2, 0)","['AU', -0.7572745148584008]"
9500,"(2, 4)","['AD', 3.8414833518084497]"
9500,"(3, 0)","['AU', -0.8776761262785092]"
9500,"(3, 1)","['AL', -1.761297188749065]"
9500,"(3, 3)","['AD', 7.9945886348683235]"
9500,"(3, 4)","['AL', 7.677690541375901]"
9500,"(4, 0)","['AL', -1.8451314514589365]"
9500,"(4, 1)","['AR', 2.4383121479387797]"
9500,"(4, 2)","['AR', 4.074587790960992]"
9500,"(4, 3)","['AR', 9.197156230496503]"
9750,"(0, 0)","['AR', -0.5877428759443679]"
9750,"(0, 1)","['AL', -0.9794392714439705]"
9750,"(0, 2)","['AL', -1.590057539525218]"
9750,"(0, 3)","['AD', 0.6973124369118187]"
9750,"(0, 4)","['AD', 1.8187383903494827]"
9750,"(1, 0)","['AU', -0.9125954675356502]"
9750,"(1, 1)","['AR', -0.42036000667715995]"
9750,"(1, 2)","['AD', -0.8353957355608309]"
9750,"(1, 3)","['AR', 1.2651385097214365]"
9750,"(1, 4)","['AD', 2.949703790438287]"
9750,"(2, 0)","['AU', -0.75466602264318]"
9750,"(2, 4)","['AD', 3.856844097800107]"
9750,"(3, 0)","['AU', -0.8753972346743659]"
9750,"(3, 1)","['AL', -1.755005651264253]"
9750,"(3, 3)","['AD', 8.004897356547398]"
9750,"(3, 4)","['AL', 7.685639727204469]"
9750,"(4, 0)","['AL', -1.8366771260493333]"
9750,"(4, 1)","['AR', 2.4744983913702647]"
9750,"(4, 2)","['AR', 4.1070986790709645]"
9750,"(4, 3)","['AR', 9.199584088351722]"
9999,"(0, 0)","['AD', -0.5888726689502771]"
9999,"(0, 1)","['AL', -0.9823869884806068]"
9999,"(0, 2)","['AL', -1.590449107257107]"
9999,"(0, 3)","['AD', 0.7390663359842987]"
9999,"(0, 4)","['AD', 1.874274914321531]"
9999,"(1, 0)","['AU', -0.9098934751375967]"
9999,"(1, 1)","['AR', -0.3395622502180436]"
9999,"(1, 2)","['AD', -0.8080142160092781]"
9999,"(1, 3)","['AR', 1.284878964593727]"
9999,"(1, 4)","['AD', 2.965915198230189]"
9999,"(2, 0)","['AU', -0.7529165126741331]"
9999,"(2, 4)","['AD', 3.8715166134531787]"
9999,"(3, 0)","['AU', -0.8768139566886525]"
9999,"(3, 1)","['AL', -1.7453461033534392]"
9999,"(3, 3)","['AD', 8.013716370520521]"
9999,"(3, 4)","['AL', 7.693012662710447]"
9999,"(4, 0)","['AL', -1.8314841079939108]"
9999,"(4, 1)","['AR', 2.52181343358301]"
9999,"(4, 2)","['AR', 4.13916576357703]"
9999,"(4, 3)","['AR', 9.201006189030897]"
