Outer Key,Inner Key (Tuple),Value
2500,"(1, 0)","['AU', -1.933399219969873]"
2500,"(1, 1)","['AL', -1.647150707647778]"
2500,"(1, 2)","['AR', 1.455602530857771]"
2500,"(1, 3)","['AR', 2.8210908121496217]"
2500,"(1, 4)","['AD', 4.877964785752373]"
2500,"(2, 0)","['AU', -1.0782976484398226]"
2500,"(2, 4)","['AD', 5.629608890793605]"
2500,"(3, 0)","['AU', -1.5188583324551999]"
2500,"(3, 1)","['AL', -3.2463491288391952]"
2500,"(3, 3)","['AD', 9.038567220236441]"
2500,"(3, 4)","['AR', 6.376725271027758]"
2500,"(4, 0)","['AL', -1.2101048857475871]"
2500,"(4, 1)","['AR', 5.439936978806475]"
2500,"(4, 2)","['AR', 9.300639918801146]"
2500,"(4, 3)","['AR', 9.649755144118467]"
2750,"(0, 0)","['AL', -2.123459028977987]"
2750,"(0, 1)","['AL', -2.467638100663177]"
2750,"(0, 2)","['AL', -1.9677331042076613]"
2750,"(0, 3)","['AD', 0.49466272525039456]"
2750,"(0, 4)","['AR', 2.3633015483900053]"
2750,"(1, 0)","['AU', -1.934562949012969]"
2750,"(1, 1)","['AL', -1.6477161519009154]"
2750,"(1, 2)","['AR', 1.5162094208998385]"
2750,"(1, 3)","['AR', 2.8230281877713246]"
2750,"(1, 4)","['AD', 4.884446189975873]"
2750,"(2, 0)","['AU', -1.058767702849343]"
2750,"(2, 4)","['AD', 5.632780200657287]"
2750,"(3, 0)","['AU', -1.5371087656646456]"
2750,"(3, 1)","['AL', -3.2521911284619907]"
2750,"(3, 3)","['AD', 9.05812004564207]"
2750,"(3, 4)","['AR', 6.382734040477736]"
2750,"(4, 0)","['AL', -1.2327368332679969]"
2750,"(4, 1)","['AR', 5.480498307038501]"
2750,"(4, 2)","['AR', 9.299538401387025]"
2750,"(4, 3)","['AR', 9.648976503869472]"
3000,"(0, 0)","['AL', -2.161395722858384]"
3000,"(0, 1)","['AL', -2.470734872957548]"
3000,"(0, 2)","['AL', -1.955537620644779]"
3000,"(0, 3)","['AD', 0.6106197099814964]"
3000,"(0, 4)","['AR', 2.4778472793051796]"
3000,"(1, 0)","['AU', -1.9285377288463488]"
3000,"(1, 1)","['AL', -1.6475216119733362]"
3000,"(1, 2)","['AR', 1.5651858421868472]"
3000,"(1, 3)","['AR', 2.827155911065012]"
3000,"(1, 4)","['AD', 4.890767174647013]"
3000,"(2, 0)","['AU', -1.0998260978990086]"
3000,"(2, 4)","['AD', 5.635020267049145]"
3000,"(3, 0)","['AU', -1.4980486958797803]"
3000,"(3, 1)","['AL', -3.2779489208533765]"
3000,"(3, 3)","['AD', 9.07405145543132]"
3000,"(3, 4)","['AR', 6.3898899349715785]"
3000,"(4, 0)","['AL', -1.2408085748157445]"
3000,"(4, 1)","['AR', 5.501355246240421]"
3000,"(4, 2)","['AR', 9.306083585144597]"
3000,"(4, 3)","['AR', 9.648651510567335]"
3250,"(0, 0)","['AL', -2.1685357766270554]"
3250,"(0, 1)","['AL', -2.473735933600792]"
3250,"(0, 2)","['AL', -1.9455572259582978]"
3250,"(0, 3)","['AD', 0.7449995046677812]"
3250,"(0, 4)","['AR', 2.5598856927370472]"
3250,"(1, 0)","['AU', -1.9258690966146703]"
