Outer Key,Inner Key (Tuple),Value
3250,"(1, 3)","['AR', -0.08992820096769402]"
3250,"(1, 4)","['AD', 0.807299469779128]"
3250,"(2, 0)","['AU', -0.09430355257025917]"
3250,"(2, 4)","['AR', 1.9770122002548758]"
3250,"(3, 0)","['AU', -0.13131018309527454]"
3250,"(3, 1)","['AL', -0.48230206557509586]"
3250,"(3, 3)","['AR', 3.4482589979593867]"
3250,"(3, 4)","['AL', 3.846944782225941]"
3250,"(4, 0)","['AL', -0.34848143193118236]"
3250,"(4, 1)","['AR', 0.4228502645233278]"
3250,"(4, 2)","['AR', 1.9514776473895623]"
3250,"(4, 3)","['AU', 4.614202101522228]"
3500,"(0, 0)","['AR', -0.08069788994010832]"
3500,"(0, 1)","['AD', -0.23060481496529187]"
3500,"(0, 2)","['AL', -0.3874164220084522]"
3500,"(0, 3)","['AD', -0.3293672740424521]"
3500,"(0, 4)","['AR', 0.14366260318245264]"
3500,"(1, 0)","['AU', -0.24023089565498662]"
3500,"(1, 1)","['AL', -0.44675934040065207]"
3500,"(1, 2)","['AR', -0.25310574595596336]"
3500,"(1, 3)","['AR', -0.08840595258309907]"
3500,"(1, 4)","['AD', 0.8108771682240077]"
3500,"(2, 0)","['AU', -0.1022645097774223]"
3500,"(2, 4)","['AR', 1.9767347879287132]"
3500,"(3, 0)","['AU', -0.1446717540559609]"
3500,"(3, 1)","['AL', -0.5006176398102546]"
3500,"(3, 3)","['AR', 3.46766658486841]"
3500,"(3, 4)","['AL', 3.8531671589842498]"
3500,"(4, 0)","['AL', -0.37852589814299675]"
3500,"(4, 1)","['AR', 0.4381551231243496]"
3500,"(4, 2)","['AR', 1.9775689830532075]"
3500,"(4, 3)","['AU', 4.61636100047573]"
3750,"(0, 0)","['AR', -0.08674321386998282]"
3750,"(0, 1)","['AD', -0.23626842511737325]"
3750,"(0, 2)","['AL', -0.40207593348916176]"
3750,"(0, 3)","['AD', -0.3357113390255398]"
3750,"(0, 4)","['AR', 0.15817977403529604]"
3750,"(1, 0)","['AU', -0.2447631521202144]"
3750,"(1, 1)","['AL', -0.4498998936904032]"
3750,"(1, 2)","['AR', -0.2495213342314189]"
3750,"(1, 3)","['AR', -0.08519208625399281]"
3750,"(1, 4)","['AD', 0.8161905019415859]"
3750,"(2, 0)","['AU', -0.10742952763516776]"
3750,"(2, 4)","['AR', 1.976597685441535]"
3750,"(3, 0)","['AU', -0.15280766451265712]"
3750,"(3, 1)","['AL', -0.5263396221150473]"
3750,"(3, 3)","['AR', 3.4927805612064424]"
3750,"(3, 4)","['AL', 3.86376252593801]"
3750,"(4, 0)","['AL', -0.40005287082510055]"
3750,"(4, 1)","['AR', 0.46372704790912234]"
3750,"(4, 2)","['AR', 2.0025601496986805]"
3750,"(4, 3)","['AU', 4.618533230938151]"
4000,"(0, 0)","['AL', -0.0930348306763545]"
4000,"(0, 1)","['AD', -0.2418788237385049]"
4000,"(0, 2)","['AL', -0.4189622703338055]"
4000,"(0, 3)","['AD', -0.3343567236853579]"
4000,"(0, 4)","['AR', 0.17160976152233418]"
4000,"(1, 0)","['AU', -0.2484426945885121]"
4000,"(1, 1)","['AU', -0.45255939704787507]"
4000,"(1, 2)","['AR', -0.2450497507697962]"
4000,"(1, 3)","['AR', -0.0825653771350342]"
4000,"(1, 4)","['AD', 0.8212709925030363]"
4000,"(2, 0)","['AU', -0.11438917984462008]"
4000,"(2, 4)","['AR', 1.9788797533007894]"
4000,"(3, 0)","['AU', -0.16449114550030594]"
4000,"(3, 1)","['AL', -0.5541870471861592]"
4000,"(3, 3)","['AR', 3.521180509550688]"
4000,"(3, 4)","['AL', 3.8740783987872054]"
4000,"(4, 0)","['AL', -0.4258992627385515]"
4000,"(4, 1)","['AR', 0.504341425405441]"
4000,"(4, 2)","['AR', 2.02884853496564]"
4000,"(4, 3)","['AU', 4.623184968521593]"
4250,"(0, 0)","['AL', -0.09889214618380461]"
4250,"(0, 1)","['AD', -0.2472015648954103]"
4250,"(0, 2)","['AL', -0.4316638875491278]"
4250,"(0, 3)","['AD', -0.33943562721230464]"
4250,"(0, 4)","['AR', 0.1754924527603096]"
