Outer Key,Inner Key (Tuple),Value
1500,"(2, 0)","['AD', 0.2001447154682378]"
1500,"(2, 1)","['AD', 0.30311781579320657]"
1500,"(2, 3)","['AD', 0.9312245857657191]"
1500,"(2, 4)","['AL', 1.1042075800717601]"
1500,"(3, 0)","['AD', 0.29304990483508575]"
1500,"(3, 1)","['AD', 0.3958724739811307]"
1500,"(3, 3)","['AL', 1.627912882121467]"
1500,"(3, 4)","['AL', 2.0765589524421326]"
1500,"(4, 0)","['AR', 0.29434555469436363]"
1500,"(4, 1)","['AR', 0.7965239403367682]"
1500,"(4, 2)","['AU', 1.6700239616495136]"
1500,"(4, 3)","['AU', 2.1050247818372765]"
1750,"(0, 0)","['AD', -0.09335570356931537]"
1750,"(0, 1)","['AL', -0.13532801764547409]"
1750,"(0, 2)","['AD', -0.22319079043637582]"
1750,"(0, 3)","['AD', -0.1334213970646835]"
1750,"(0, 4)","['AD', 0.03169921930613141]"
1750,"(1, 0)","['AD', 0.03217304269223189]"
1750,"(1, 1)","['AD', 0.04451964161162566]"
1750,"(1, 2)","['AL', -0.22632899563016243]"
1750,"(1, 3)","['AD', 0.21777208304023896]"
1750,"(1, 4)","['AD', 0.25462239926594354]"
1750,"(2, 0)","['AD', 0.20312781404286417]"
1750,"(2, 1)","['AD', 0.3048658956340424]"
1750,"(2, 3)","['AD', 0.9320470159147264]"
1750,"(2, 4)","['AL', 1.1138976569339696]"
1750,"(3, 0)","['AD', 0.29502104011538666]"
1750,"(3, 1)","['AD', 0.3982918265588453]"
1750,"(3, 3)","['AL', 1.6275424629470856]"
1750,"(3, 4)","['AL', 2.0906988649513405]"
1750,"(4, 0)","['AR', 0.29569313005426057]"
1750,"(4, 1)","['AR', 0.7977085834355568]"
1750,"(4, 2)","['AU', 1.6701013116378276]"
1750,"(4, 3)","['AU', 2.1054133128120833]"
2000,"(0, 0)","['AD', -0.10197482007807915]"
2000,"(0, 1)","['AL', -0.13449796503981934]"
2000,"(0, 2)","['AD', -0.24763699184099075]"
2000,"(0, 3)","['AD', -0.13102735786180403]"
2000,"(0, 4)","['AD', 0.044276886522532255]"
2000,"(1, 0)","['AD', 0.03585060891485568]"
2000,"(1, 1)","['AD', 0.047302259824204135]"
2000,"(1, 2)","['AL', -0.2258057178498012]"
2000,"(1, 3)","['AD', 0.22074546669243103]"
2000,"(1, 4)","['AD', 0.2623794550092771]"
2000,"(2, 0)","['AD', 0.20663680223718814]"
2000,"(2, 1)","['AD', 0.3072643622947778]"
2000,"(2, 3)","['AD', 0.9385326110181615]"
2000,"(2, 4)","['AL', 1.119138812347058]"
2000,"(3, 0)","['AD', 0.29745933644226197]"
2000,"(3, 1)","['AD', 0.40107969934302234]"
2000,"(3, 3)","['AL', 1.6267396767689812]"
2000,"(3, 4)","['AL', 2.125087173869976]"
2000,"(4, 0)","['AR', 0.2978121110080636]"
2000,"(4, 1)","['AR', 0.7991667553857958]"
2000,"(4, 2)","['AU', 1.6725635371650782]"
2000,"(4, 3)","['AU', 2.109072366585527]"
2250,"(0, 0)","['AD', -0.10645295332000514]"
2250,"(0, 1)","['AL', -0.13326815431705236]"
2250,"(0, 2)","['AD', -0.2631612253012321]"
2250,"(0, 3)","['AD', -0.1369473513432886]"
2250,"(0, 4)","['AD', 0.058078900285017165]"
2250,"(1, 0)","['AD', 0.03874614019212744]"
2250,"(1, 1)","['AD', 0.04968489829585318]"
2250,"(1, 2)","['AL', -0.22319624259424503]"
2250,"(1, 3)","['AD', 0.2277599045163845]"
2250,"(1, 4)","['AD', 0.2655465203959539]"
2250,"(2, 0)","['AD', 0.2089793913731034]"
