Outer Key,Inner Key (Tuple),Value
1250,"(4, 2)","['AR', 4.907358476212956]"
1250,"(4, 3)","['AD', 5.743906134423136]"
1500,"(0, 0)","['AD', 1.4265326899252184]"
1500,"(0, 1)","['AD', 2.3521471423346347]"
1500,"(0, 2)","['AD', 0.8503640912759676]"
1500,"(0, 3)","['AD', 3.0631111655173955]"
1500,"(0, 4)","['AD', 3.4516251598026004]"
1500,"(1, 0)","['AD', 3.5808004649425595]"
1500,"(1, 1)","['AD', 4.04906809766287]"
1500,"(1, 2)","['AL', 2.8910119475548477]"
1500,"(1, 3)","['AD', 4.975210810506036]"
1500,"(1, 4)","['AD', 4.6511105843494835]"
1500,"(2, 0)","['AR', 3.945169710579364]"
1500,"(2, 1)","['AD', 4.495204686654833]"
1500,"(2, 3)","['AD', 5.422157559400527]"
1500,"(2, 4)","['AL', 4.923636619466849]"
1500,"(3, 0)","['AD', 3.332378482982413]"
1500,"(3, 1)","['AD', 4.7487770774198905]"
1500,"(3, 3)","['AD', 5.746045750709049]"
1500,"(3, 4)","['AL', 4.621403158485465]"
1500,"(4, 0)","['AR', 4.809185372566542]"
1500,"(4, 1)","['AR', 5.193442861261491]"
1500,"(4, 2)","['AR', 4.908434748634822]"
1500,"(4, 3)","['AD', 5.745607930469498]"
1750,"(0, 0)","['AD', 1.6439618033743426]"
1750,"(0, 1)","['AD', 2.439125666251296]"
1750,"(0, 2)","['AD', 0.9850665351557514]"
1750,"(0, 3)","['AD', 3.116714156103276]"
1750,"(0, 4)","['AD', 3.591503908539723]"
1750,"(1, 0)","['AD', 3.5860612945625663]"
1750,"(1, 1)","['AD', 4.051904886187037]"
1750,"(1, 2)","['AL', 2.903978420270423]"
1750,"(1, 3)","['AD', 4.967100760472969]"
1750,"(1, 4)","['AD', 4.657493576694098]"
1750,"(2, 0)","['AR', 3.9482527124174824]"
1750,"(2, 1)","['AD', 4.4963049543778215]"
1750,"(2, 3)","['AD', 5.42289179107286]"
1750,"(2, 4)","['AL', 4.922107399322118]"
1750,"(3, 0)","['AD', 3.3762619588612597]"
1750,"(3, 1)","['AD', 4.750488684541773]"
1750,"(3, 3)","['AD', 5.747744696896696]"
1750,"(3, 4)","['AL', 4.686427195259823]"
1750,"(4, 0)","['AR', 4.817141096664994]"
1750,"(4, 1)","['AR', 5.194269748295479]"
1750,"(4, 2)","['AR', 4.9102710698991325]"
1750,"(4, 3)","['AD', 5.745907128911609]"
2000,"(0, 0)","['AD', 1.8502513472212359]"
2000,"(0, 1)","['AD', 2.4679236263651827]"
2000,"(0, 2)","['AD', 1.0065103264757709]"
2000,"(0, 3)","['AD', 3.2544556304069174]"
2000,"(0, 4)","['AD', 3.6719478869104396]"
2000,"(1, 0)","['AD', 3.593010037938951]"
