Outer Key,Inner Key (Tuple),Value
1500,"(2, 0)","['AD', 0.14201346350135235]"
1500,"(2, 1)","['AD', 0.16886560362802236]"
1500,"(2, 3)","['AD', 0.49153165999705034]"
1500,"(2, 4)","['AD', 0.8134763513194017]"
1500,"(3, 0)","['AD', 0.1772852784465817]"
1500,"(3, 1)","['AD', 0.20452438665980469]"
1500,"(3, 3)","['AD', 1.8028789541063877]"
1500,"(3, 4)","['AD', 1.7027250653078525]"
1500,"(4, 0)","['AR', 0.20121732617671817]"
1500,"(4, 1)","['AR', 0.22395916717228959]"
1500,"(4, 2)","['AD', 1.3681515489857012]"
1500,"(4, 3)","['AU', 2.2675314386757726]"
1750,"(0, 0)","['AD', -0.0035129670920342167]"
1750,"(0, 1)","['AL', -0.05544895622246087]"
1750,"(0, 2)","['AD', -0.08591946647811445]"
1750,"(0, 3)","['AD', 0.02640333164353564]"
1750,"(0, 4)","['AD', 0.2387311300842334]"
1750,"(1, 0)","['AD', 0.08601084719943836]"
1750,"(1, 1)","['AD', 0.026069359529145734]"
1750,"(1, 2)","['AL', -0.09768588430567128]"
1750,"(1, 3)","['AD', 0.3351257500694099]"
1750,"(1, 4)","['AD', 0.8398457928725263]"
1750,"(2, 0)","['AD', 0.1434061517863303]"
1750,"(2, 1)","['AD', 0.16926056218762306]"
1750,"(2, 3)","['AD', 0.49599235452413115]"
1750,"(2, 4)","['AD', 0.8219930832510067]"
1750,"(3, 0)","['AD', 0.17885388390827983]"
1750,"(3, 1)","['AD', 0.20559143242034364]"
1750,"(3, 3)","['AD', 1.8101211718652797]"
1750,"(3, 4)","['AD', 1.7125185519736283]"
1750,"(4, 0)","['AR', 0.202043800753223]"
1750,"(4, 1)","['AR', 0.2245283219873433]"
1750,"(4, 2)","['AD', 1.368776383990035]"
1750,"(4, 3)","['AU', 2.2718071554604666]"
2000,"(0, 0)","['AD', -0.0028292265081890536]"
2000,"(0, 1)","['AL', -0.05608418278051097]"
2000,"(0, 2)","['AD', -0.0958668617066409]"
2000,"(0, 3)","['AD', 0.032700182009243926]"
2000,"(0, 4)","['AD', 0.2673281999426396]"
2000,"(1, 0)","['AD', 0.08831609057811773]"
2000,"(1, 1)","['AD', 0.02670379072834678]"
2000,"(1, 2)","['AL', -0.09916686130440634]"
2000,"(1, 3)","['AD', 0.34250878930688083]"
2000,"(1, 4)","['AD', 0.8558925894891888]"
2000,"(2, 0)","['AD', 0.14502181128695849]"
2000,"(2, 1)","['AD', 0.17027427167340145]"
2000,"(2, 3)","['AD', 0.5026288389925798]"
2000,"(2, 4)","['AD', 0.8304097892999239]"
2000,"(3, 0)","['AD', 0.1800955391950961]"
2000,"(3, 1)","['AD', 0.20709473239081216]"
2000,"(3, 3)","['AD', 1.8172187414206653]"
2000,"(3, 4)","['AD', 1.7222879103472464]"
2000,"(4, 0)","['AR', 0.20298794706955026]"
2000,"(4, 1)","['AR', 0.22504300261506205]"
2000,"(4, 2)","['AD', 1.3712837567389622]"
2000,"(4, 3)","['AU', 2.2765941539820056]"
2250,"(0, 0)","['AD', -0.0008900201315288732]"
2250,"(0, 1)","['AL', -0.058150856753466276]"
2250,"(0, 2)","['AD', -0.10028254079036646]"
2250,"(0, 3)","['AD', 0.042731990728479545]"
2250,"(0, 4)","['AD', 0.3017810651338364]"
2250,"(1, 0)","['AD', 0.09015239261443701]"
2250,"(1, 1)","['AD', 0.028118225874840752]"
2250,"(1, 2)","['AL', -0.09982679273092966]"
2250,"(1, 3)","['AD', 0.3500289405069698]"
2250,"(1, 4)","['AD', 0.8715818041090774]"
2250,"(2, 0)","['AD', 0.14652127032741313]"
2250,"(2, 1)","['AD', 0.17176001353621287]"
2250,"(2, 3)","['AD', 0.507880641189523]"
2250,"(2, 4)","['AD', 0.8386147863367969]"
2250,"(3, 0)","['AD', 0.1811120474625214]"
2250,"(3, 1)","['AD', 0.2086060732678289]"
2250,"(3, 3)","['AD', 1.8245737896535814]"
2250,"(3, 4)","['AD', 1.7330450905277976]"
2250,"(4, 0)","['AR', 0.20418971607335584]"
2250,"(4, 1)","['AR', 0.225527691332501]"
2250,"(4, 2)","['AD', 1.371813381167222]"
2250,"(4, 3)","['AU', 2.282503372578549]"
2500,"(0, 0)","['AD', 0.001563101580605085]"
2500,"(0, 1)","['AL', -0.058811488026899825]"
2500,"(0, 2)","['AD', -0.10613426419014646]"
2500,"(0, 3)","['AD', 0.050882728493830076]"
2500,"(0, 4)","['AD', 0.33210233984938664]"
2500,"(1, 0)","['AD', 0.09182688271073698]"
2500,"(1, 1)","['AD', 0.029407960760648885]"
2500,"(1, 2)","['AL', -0.1003215951504629]"
2500,"(1, 3)","['AD', 0.35732739060194546]"
2500,"(1, 4)","['AD', 0.8873277643343501]"
2500,"(2, 0)","['AD', 0.14841664493722034]"
2500,"(2, 1)","['AD', 0.17385596657402147]"
2500,"(2, 3)","['AD', 0.514367358859127]"
2500,"(2, 4)","['AD', 0.8468956409311407]"
2500,"(3, 0)","['AD', 0.18219075506207805]"
2500,"(3, 1)","['AD', 0.2093594982662388]"
2500,"(3, 3)","['AD', 1.830185262912115]"
2500,"(3, 4)","['AD', 1.7429485711414243]"
2500,"(4, 0)","['AR', 0.20538335292241972]"
2500,"(4, 1)","['AR', 0.22620203782687057]"
2500,"(4, 2)","['AD', 1.3737266989891201]"
2500,"(4, 3)","['AU', 2.286480238561436]"
2750,"(0, 0)","['AD', 0.0021080336455287832]"
2750,"(0, 1)","['AL', -0.05711600850783654]"
2750,"(0, 2)","['AD', -0.11172821250312545]"
2750,"(0, 3)","['AD', 0.06268741346005055]"
2750,"(0, 4)","['AD', 0.36333770932669396]"
2750,"(1, 0)","['AD', 0.09320694887283965]"
2750,"(1, 1)","['AD', 0.030748936110307743]"
2750,"(1, 2)","['AL', -0.10062363334303782]"
2750,"(1, 3)","['AD', 0.363968184877732]"
2750,"(1, 4)","['AD', 0.903798861136137]"
2750,"(2, 0)","['AD', 0.15060033576830167]"
2750,"(2, 1)","['AD', 0.175329973790533]"
2750,"(2, 3)","['AD', 0.5201175996515173]"
2750,"(2, 4)","['AD', 0.8556937216050816]"
2750,"(3, 0)","['AD', 0.18353819572264266]"
2750,"(3, 1)","['AD', 0.21065395695933714]"
2750,"(3, 3)","['AD', 1.8359113652341394]"
2750,"(3, 4)","['AD', 1.7527473023570121]"
2750,"(4, 0)","['AR', 0.2063340892357864]"
2750,"(4, 1)","['AR', 0.2270196359231447]"
2750,"(4, 2)","['AD', 1.374899910610705]"
2750,"(4, 3)","['AU', 2.289443040350681]"
3000,"(0, 0)","['AD', 0.0033217407047609958]"
3000,"(0, 1)","['AL', -0.05862371876479247]"
3000,"(0, 2)","['AD', -0.11538526645633197]"
3000,"(0, 3)","['AD', 0.07190335858959651]"
3000,"(0, 4)","['AD', 0.39722504486747934]"
3000,"(1, 0)","['AD', 0.09497974282675649]"
