Outer Key,Inner Key (Tuple),Value
2750,"(0, 3)","['AD', 7.615291875482261]"
2750,"(0, 4)","['AD', 7.980536771657987]"
2750,"(1, 0)","['AD', 7.003187154595313]"
2750,"(1, 1)","['AL', 6.7107841753200645]"
2750,"(1, 2)","['AR', 7.751803755024471]"
2750,"(1, 3)","['AD', 8.962326540007668]"
2750,"(1, 4)","['AL', 8.48293785021407]"
2750,"(2, 0)","['AD', 8.1264490981722]"
2750,"(2, 1)","['AD', 8.007300839805747]"
2750,"(2, 3)","['AD', 9.400224894241424]"
2750,"(2, 4)","['AD', 8.56218295353327]"
2750,"(3, 0)","['AD', 8.574852886478194]"
2750,"(3, 1)","['AD', 8.82763289731346]"
2750,"(3, 3)","['AD', 9.544080947036127]"
2750,"(3, 4)","['AL', 9.206872631054381]"
2750,"(4, 0)","['AR', 8.985575027859722]"
2750,"(4, 1)","['AR', 9.35908007336958]"
2750,"(4, 2)","['AR', 9.620294910895666]"
2750,"(4, 3)","['AR', 9.738548818362265]"
3000,"(0, 0)","['AD', 0.18424240502583217]"
3000,"(0, 1)","['AL', 6.238165611554615]"
3000,"(0, 2)","['AD', 6.019880753633996]"
3000,"(0, 3)","['AD', 7.681069924996352]"
3000,"(0, 4)","['AD', 7.986651840192842]"
3000,"(1, 0)","['AD', 7.019526461988823]"
3000,"(1, 1)","['AL', 6.771401848542345]"
3000,"(1, 2)","['AR', 7.760048897081841]"
3000,"(1, 3)","['AD', 8.963033415774092]"
3000,"(1, 4)","['AL', 8.48505963146643]"
3000,"(2, 0)","['AD', 8.13330931685265]"
3000,"(2, 1)","['AD', 8.065981506410395]"
3000,"(2, 3)","['AD', 9.401726181202928]"
3000,"(2, 4)","['AD', 8.595175573879004]"
3000,"(3, 0)","['AD', 8.578334482401727]"
3000,"(3, 1)","['AD', 8.836763527869543]"
3000,"(3, 3)","['AD', 9.544230552266482]"
3000,"(3, 4)","['AL', 9.212853152640681]"
3000,"(4, 0)","['AR', 8.986952940795803]"
3000,"(4, 1)","['AR', 9.359907295228394]"
3000,"(4, 2)","['AR', 9.621226054149332]"
3000,"(4, 3)","['AR', 9.738916192555749]"
3250,"(0, 0)","['AD', 0.20231799669299136]"
3250,"(0, 1)","['AL', 6.325226157836608]"
3250,"(0, 2)","['AD', 6.053633625020711]"
3250,"(0, 3)","['AD', 7.7083346773845705]"
3250,"(0, 4)","['AD', 8.011404781402234]"
3250,"(1, 0)","['AD', 7.0382523235858825]"
3250,"(1, 1)","['AL', 6.8286365859652]"
3250,"(1, 2)","['AR', 7.768222240842373]"
3250,"(1, 3)","['AD', 8.966076859885348]"
3250,"(1, 4)","['AL', 8.492657431679275]"
3250,"(2, 0)","['AD', 8.140085813266866]"
3250,"(2, 1)","['AD', 8.11337425769243]"
3250,"(2, 3)","['AD', 9.403047224782581]"
3250,"(2, 4)","['AD', 8.626953092663861]"
3250,"(3, 0)","['AD', 8.581265666932904]"
3250,"(3, 1)","['AD', 8.842890356310422]"
3250,"(3, 3)","['AD', 9.545195697585541]"
3250,"(3, 4)","['AL', 9.220263383754924]"
3250,"(4, 0)","['AR', 8.990139257879358]"
3250,"(4, 1)","['AR', 9.36118808119514]"
3250,"(4, 2)","['AR', 9.622256116894858]"
3250,"(4, 3)","['AR', 9.73926561266209]"
3500,"(0, 0)","['AD', 0.21809768949366196]"
3500,"(0, 1)","['AL', 6.385422801092176]"
3500,"(0, 2)","['AD', 6.166288291369359]"
3500,"(0, 3)","['AD', 7.756790006423296]"
3500,"(0, 4)","['AD', 8.065229721701469]"
3500,"(1, 0)","['AD', 7.056756422613877]"
3500,"(1, 1)","['AL', 6.897363546717386]"
3500,"(1, 2)","['AR', 7.78553633084276]"
3500,"(1, 3)","['AD', 8.96943280081547]"
3500,"(1, 4)","['AL', 8.496710750657178]"
3500,"(2, 0)","['AD', 8.144644160424575]"
3500,"(2, 1)","['AD', 8.164272261763047]"
3500,"(2, 3)","['AD', 9.404631610763662]"
3500,"(2, 4)","['AD', 8.660705344405411]"
3500,"(3, 0)","['AD', 8.586082515414601]"
3500,"(3, 1)","['AD', 8.8514783441385]"
3500,"(3, 3)","['AD', 9.545571993760824]"
3500,"(3, 4)","['AL', 9.225815564160918]"
3500,"(4, 0)","['AR', 8.99241454258083]"
3500,"(4, 1)","['AR', 9.36233932370977]"
3500,"(4, 2)","['AR', 9.622963036978662]"
3500,"(4, 3)","['AR', 9.739652858701223]"
3750,"(0, 0)","['AD', 0.5275204225322494]"
3750,"(0, 1)","['AL', 6.454193586707068]"
3750,"(0, 2)","['AD', 6.187767735803302]"
3750,"(0, 3)","['AD', 7.806822165143092]"
3750,"(0, 4)","['AD', 8.104872033886418]"
3750,"(1, 0)","['AD', 7.075000171265801]"
3750,"(1, 1)","['AL', 6.946914416862749]"
3750,"(1, 2)","['AR', 7.796628657052805]"
3750,"(1, 3)","['AD', 8.972841466966715]"
3750,"(1, 4)","['AL', 8.50810960406293]"
3750,"(2, 0)","['AD', 8.151485021097391]"
3750,"(2, 1)","['AD', 8.206804047362725]"
3750,"(2, 3)","['AD', 9.405245065334496]"
3750,"(2, 4)","['AD', 8.692110353013156]"
3750,"(3, 0)","['AD', 8.589025836329567]"
3750,"(3, 1)","['AD', 8.861141890741663]"
3750,"(3, 3)","['AD', 9.546587240103028]"
3750,"(3, 4)","['AL', 9.231587127534638]"
3750,"(4, 0)","['AR', 8.994739679474193]"
3750,"(4, 1)","['AR', 9.36388978114303]"
3750,"(4, 2)","['AR', 9.624068555019957]"
3750,"(4, 3)","['AR', 9.739941852556237]"
4000,"(0, 0)","['AD', 0.9352359866283468]"
4000,"(0, 1)","['AL', 6.508782699408569]"
4000,"(0, 2)","['AD', 6.223870867682249]"
4000,"(0, 3)","['AD', 7.8342533828787815]"
4000,"(0, 4)","['AD', 8.13878610609652]"
4000,"(1, 0)","['AD', 7.088266608623784]"
4000,"(1, 1)","['AL', 7.001338126650052]"
4000,"(1, 2)","['AR', 7.809424681299298]"
4000,"(1, 3)","['AD', 8.974668577713947]"
4000,"(1, 4)","['AL', 8.513495129482449]"
4000,"(2, 0)","['AD', 8.156252825683735]"
4000,"(2, 1)","['AD', 8.245141073487526]"
4000,"(2, 3)","['AD', 9.406317759392678]"
4000,"(2, 4)","['AD', 8.718282479606607]"
4000,"(3, 0)","['AD', 8.592584047205634]"
4000,"(3, 1)","['AD', 8.869031026567013]"
4000,"(3, 3)","['AD', 9.547725141569115]"
4000,"(3, 4)","['AL', 9.236805982215703]"
4000,"(4, 0)","['AR', 8.997988569531062]"
4000,"(4, 1)","['AR', 9.365091716205608]"
4000,"(4, 2)","['AR', 9.624649284359677]"
4000,"(4, 3)","['AR', 9.740336918606637]"
4250,"(0, 0)","['AD', 1.2812368358648247]"
4250,"(0, 1)","['AL', 6.561132677449314]"
